,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7502,0.2585,0.68,0.375,0.3333,,0.3529,0.3397,0.9729,6,783,12,10
0_1,0.6856,0.106,0.5881,0.1875,0.25,,0.2143,0.2029,0.9729,3,786,9,13
0_2,0.584,0.0632,0.5862,0.1875,0.2,,0.1935,0.1779,0.9692,3,783,12,13
0_3,0.7574,0.2043,0.6395,0.2941,0.2941,,0.2941,0.279,0.9704,5,782,12,12
0_4,0.7831,0.4461,0.729,0.4706,0.4444,,0.4571,0.4454,0.9766,8,784,10,9
0_5,0.8401,0.42,0.7015,0.4118,0.5,,0.4516,0.4432,0.979,7,787,7,10
0_6,0.6883,0.0594,0.5244,0.0588,0.1111,,0.0769,0.0667,0.9704,1,786,8,16
0_7,0.6267,0.1016,0.5838,0.1765,0.3,,0.2222,0.2176,0.9741,3,787,7,14
0_8,0.7298,0.2807,0.7125,0.4375,0.4118,,0.4242,0.4125,0.9765,7,784,10,9
0_9,0.7369,0.4489,0.7131,0.4375,0.4375,,0.4375,0.4262,0.9778,7,785,9,9
0_Mean,0.7182,0.2389,0.6458,0.3037,0.3282,,0.3125,0.3011,0.974,5.0,784.7,9.6,11.5
0_SD,0.0749,0.1573,0.0712,0.1429,0.1218,,0.1324,0.1324,0.0034,2.3570226039551585,1.7669811040931427,1.9550504398153572,2.4608038433722332
Mean,0.7182,0.2389,0.6458,0.3037,0.3282,,0.3124,0.3011,0.974,5.0,784.7,9.6,11.5
SD,0.0749,0.1573,0.0712,0.1429,0.1218,,0.1324,0.1324,0.0034,2.357,1.767,1.9551,2.4608
