,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.819,0.3517,0.6286,0.2727,0.3529,,0.3077,0.2916,0.9632,6,700,11,16
0_1,0.8878,0.1978,0.601,0.2273,0.2174,,0.2222,0.1977,0.9523,5,693,18,17
0_2,0.753,0.1076,0.5588,0.1429,0.1429,,0.1429,0.1175,0.9508,3,693,18,18
0_3,0.8302,0.1939,0.675,0.381,0.2667,,0.3137,0.2947,0.9522,8,689,22,13
0_4,0.7803,0.3463,0.6589,0.3333,0.3889,,0.359,0.3426,0.9658,7,700,11,14
0_5,0.7721,0.1309,0.5819,0.1905,0.1739,,0.1818,0.1567,0.9508,4,692,19,17
0_6,0.7964,0.3264,0.6127,0.2381,0.3571,,0.2857,0.2748,0.9658,5,702,9,16
0_7,0.7694,0.1876,0.633,0.2857,0.3,,0.2927,0.2724,0.9604,6,697,14,15
0_8,0.8178,0.2526,0.6302,0.2857,0.25,,0.2667,0.2441,0.9549,6,693,18,15
0_9,0.7839,0.17,0.6258,0.2727,0.2857,,0.2791,0.2573,0.9577,6,695,15,16
0_Mean,0.801,0.2265,0.6206,0.263,0.2736,,0.2651,0.2449,0.9574,5.6,695.4,15.5,15.7
0_SD,0.0393,0.0885,0.0342,0.068,0.0804,,0.0651,0.0685,0.0061,1.429840705968481,4.195235392680606,4.196559437338057,1.4944341180973264
Mean,0.801,0.2265,0.6206,0.263,0.2735,,0.2652,0.2449,0.9574,5.6,695.4,15.5,15.7
SD,0.0393,0.0885,0.0342,0.068,0.0804,,0.0651,0.0685,0.0061,1.4298,4.1952,4.1966,1.4944
