,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8338,0.0159,0.4986,0.0,0.0,,,-0.0034,0.9932,0,728,2,3
0_1,0.9201,0.4464,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9945,1,728,2,2
0_2,0.8078,0.6686,0.8333,0.6667,1.0,,0.8,0.8159,0.9986,2,730,0,1
0_3,0.7795,0.5295,0.832,0.6667,0.5,,0.5714,0.5754,0.9959,2,728,2,1
0_4,0.9863,0.1289,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,727,3,2
0_5,0.7898,0.0295,0.4973,0.0,0.0,,,-0.0055,0.9891,0,725,4,4
0_6,0.6348,0.2113,0.7493,0.5,0.6667,,0.5714,0.5754,0.9959,2,728,1,2
0_7,0.7296,0.0897,0.6243,0.25,0.5,,0.3333,0.3511,0.9945,1,728,1,3
0_8,0.593,0.0178,0.4959,0.0,0.0,,,-0.0058,0.9877,0,723,6,3
0_9,0.5871,0.005,0.4938,0.0,0.0,,,-0.0072,0.9836,0,720,9,3
0_Mean,0.7662,0.2143,0.6354,0.275,0.325,,0.4825,0.2912,0.9926,0.9,726.5,3.0,2.4
0_SD,0.1333,0.2446,0.1374,0.2723,0.3435,,0.1999,0.297,0.0045,0.8755950357709131,2.9907264074877267,2.70801280154532,0.9660917830792958
Mean,0.7662,0.2143,0.6354,0.275,0.325,,0.4825,0.2912,0.9926,0.9,726.5,3.0,2.4
SD,0.1333,0.2446,0.1374,0.2723,0.3435,,0.1999,0.297,0.0045,0.8756,2.9907,2.708,0.9661
