,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6622,0.2311,0.6812,0.3889,0.25,,0.3043,0.2924,0.9605,7,772,21,11
0_1,0.7375,0.4482,0.7286,0.4737,0.4091,,0.439,0.4258,0.9716,9,779,13,10
0_2,0.8985,0.5564,0.7594,0.5263,0.625,,0.5714,0.5642,0.9815,10,786,6,9
0_3,0.8343,0.4467,0.6773,0.3684,0.3889,,0.3784,0.364,0.9716,7,781,11,12
0_4,0.8289,0.4894,0.7318,0.4737,0.5294,,0.5,0.4895,0.9778,9,784,8,10
0_5,0.7636,0.4636,0.7399,0.5,0.36,,0.4186,0.4089,0.9691,9,776,16,9
0_6,0.8837,0.4391,0.7424,0.5,0.4286,,0.4615,0.4497,0.9741,9,780,12,9
0_7,0.7705,0.4131,0.6894,0.3889,0.4667,,0.4242,0.4142,0.9765,7,784,8,11
0_8,0.8701,0.3946,0.7153,0.4444,0.4211,,0.4324,0.4193,0.9741,8,781,11,10
0_9,0.8268,0.308,0.6881,0.3889,0.4118,,0.4,0.3869,0.9741,7,782,10,11
0_Mean,0.8076,0.419,0.7153,0.4453,0.429,,0.433,0.4215,0.9731,8.2,780.5,11.6,10.2
0_SD,0.0737,0.092,0.0293,0.0574,0.0995,,0.071,0.0724,0.0056,1.1352924243950933,4.1163630117428225,4.351245032554859,1.0327955589886444
Mean,0.8076,0.419,0.7153,0.4453,0.4291,,0.433,0.4215,0.9731,8.2,780.5,11.6,10.2
SD,0.0737,0.092,0.0293,0.0574,0.0995,,0.071,0.0724,0.0056,1.1353,4.1164,4.3512,1.0328
