,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7485,0.2606,0.6759,0.4,0.3019,,0.3441,0.3082,0.9244,16,730,37,24
0_1,0.6576,0.1767,0.6134,0.275,0.2292,,0.25,0.2081,0.9182,11,730,37,29
0_2,0.7683,0.3379,0.689,0.425,0.3208,,0.3656,0.3313,0.9269,17,731,36,23
0_3,0.6929,0.1546,0.5679,0.175,0.1892,,0.1818,0.141,0.9219,7,737,30,33
0_4,0.6815,0.236,0.622,0.3,0.2182,,0.2526,0.2101,0.912,12,724,43,28
0_5,0.7833,0.3356,0.6673,0.375,0.3261,,0.3488,0.3132,0.9306,15,736,31,25
0_6,0.7347,0.321,0.6755,0.3902,0.3478,,0.3678,0.3325,0.9318,16,736,30,25
0_7,0.6936,0.1727,0.6671,0.3902,0.2712,,0.32,0.2818,0.9157,16,723,43,25
0_8,0.7957,0.2894,0.6472,0.3415,0.28,,0.3077,0.2682,0.9219,14,730,36,27
0_9,0.7085,0.1714,0.6153,0.275,0.2444,,0.2588,0.2181,0.9218,11,732,34,29
0_Mean,0.7265,0.2456,0.6441,0.3347,0.2729,,0.2997,0.2613,0.9225,13.5,730.9,35.7,26.8
0_SD,0.0467,0.0733,0.0382,0.0775,0.052,,0.0615,0.0642,0.0062,3.1710495984067415,4.748099034818507,4.715223571935199,3.0110906108363245
Mean,0.7265,0.2456,0.6441,0.3347,0.2729,,0.2997,0.2613,0.9225,13.5,730.9,35.7,26.8
SD,0.0467,0.0733,0.0382,0.0775,0.052,,0.0616,0.0642,0.0062,3.171,4.7481,4.7152,3.0111
