,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6416,0.0275,0.5577,0.125,0.125,,0.125,0.1153,0.9809,1,718,7,7
0_1,0.738,0.0619,0.5542,0.125,0.0769,,0.0952,0.0854,0.9741,1,713,12,7
0_2,0.73,0.0406,0.4945,0.0,0.0,,,-0.011,0.9782,0,717,8,8
0_3,0.8772,0.415,0.6841,0.375,0.375,,0.375,0.3681,0.9864,3,720,5,5
0_4,0.68,0.0792,0.5493,0.1111,0.1,,0.1053,0.0937,0.9768,1,715,9,8
0_5,0.7582,0.0689,0.5584,0.125,0.1429,,0.1333,0.1247,0.9822,1,718,6,7
0_6,0.6837,0.0803,0.6202,0.25,0.2222,,0.2353,0.2267,0.9822,2,717,7,6
0_7,0.617,0.1413,0.559,0.125,0.1667,,0.1429,0.1362,0.9836,1,719,5,7
0_8,0.735,0.3499,0.7438,0.5,0.3077,,0.381,0.3838,0.9822,4,715,9,4
0_9,0.8351,0.3205,0.6209,0.25,0.25,,0.25,0.2417,0.9836,2,718,6,6
0_Mean,0.7296,0.1585,0.5942,0.1986,0.1766,,0.2048,0.1765,0.981,1.6,717.0,7.4,6.5
0_SD,0.0808,0.1452,0.074,0.1476,0.113,,0.1119,0.1269,0.0037,1.1737877907772674,2.1081851067789197,2.1705094128132942,1.2692955176439846
Mean,0.7296,0.1585,0.5942,0.1986,0.1766,,0.2048,0.1765,0.981,1.6,717.0,7.4,6.5
SD,0.0808,0.1452,0.074,0.1476,0.113,,0.1119,0.1269,0.0037,1.1738,2.1082,2.1705,1.2693
