,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6907,0.0621,0.5336,0.0769,0.125,,0.0952,0.0854,0.9741,1,713,7,12
0_1,0.6066,0.0273,0.4938,0.0,0.0,,,-0.015,0.97,0,711,9,13
0_2,0.6628,0.0418,0.4965,0.0,0.0,,,-0.0111,0.9754,0,715,5,13
0_3,0.7451,0.0451,0.4986,0.0,0.0,,,-0.007,0.9795,0,718,2,13
0_4,0.622,0.069,0.5721,0.1538,0.2222,,0.1818,0.1727,0.9754,2,713,7,11
0_5,0.6814,0.1332,0.5686,0.1538,0.1429,,0.1481,0.1323,0.9686,2,708,12,11
0_6,0.6696,0.1052,0.5336,0.0769,0.125,,0.0952,0.0854,0.9741,1,713,7,12
0_7,0.7345,0.1511,0.5389,0.0833,0.2,,0.1176,0.1199,0.9795,1,716,4,11
0_8,0.6608,0.1942,0.6181,0.25,0.2308,,0.24,0.227,0.974,3,710,10,9
0_9,0.5902,0.1556,0.5734,0.1538,0.2857,,0.2,0.1994,0.9781,2,714,5,11
0_Mean,0.6664,0.0985,0.5427,0.0949,0.1332,,0.154,0.0989,0.9749,1.2,713.1,6.8,11.6
0_SD,0.0506,0.0575,0.0406,0.0832,0.1047,,0.0556,0.0883,0.0036,1.0327955589886446,2.923088169119167,2.973961069759395,1.2649110640673518
Mean,0.6664,0.0985,0.5427,0.0948,0.1332,,0.154,0.0989,0.9749,1.2,713.1,6.8,11.6
SD,0.0506,0.0575,0.0406,0.0832,0.1047,,0.0556,0.0883,0.0036,1.0328,2.9231,2.974,1.2649
