,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8822,0.6303,0.8039,0.6154,0.5714,,0.5926,0.5861,0.9864,8,792,6,5
0_1,0.8822,0.6419,0.8071,0.6154,0.8889,,0.7273,0.7363,0.9926,8,797,1,5
0_2,0.8954,0.6643,0.8418,0.6923,0.5625,,0.6207,0.6173,0.9864,9,791,7,4
0_3,0.8912,0.7737,0.8737,0.75,0.8182,,0.7826,0.7802,0.9938,9,796,2,3
0_4,0.7807,0.5121,0.7475,0.5,0.6,,0.5455,0.5416,0.9877,6,794,4,6
0_5,0.8957,0.7442,0.8443,0.6923,0.75,,0.72,0.7162,0.9914,9,794,3,4
0_6,0.8236,0.4967,0.7667,0.5385,0.6364,,0.5833,0.5792,0.9877,7,793,4,6
0_7,0.8148,0.4829,0.7301,0.4615,0.8571,,0.6,0.6249,0.9901,6,796,1,7
0_8,0.8755,0.5782,0.768,0.5385,0.7778,,0.6364,0.6425,0.9901,7,795,2,6
0_9,0.7958,0.6284,0.7661,0.5385,0.5833,,0.56,0.5536,0.9864,7,792,5,6
0_Mean,0.8537,0.6153,0.7949,0.5942,0.7046,,0.6368,0.6378,0.9893,7.6,794.0,3.5,5.2
0_SD,0.0449,0.0994,0.047,0.0944,0.1273,,0.0796,0.0811,0.0027,1.1737877907772671,2.0,2.068278940998476,1.2292725943057183
Mean,0.8537,0.6153,0.7949,0.5942,0.7046,,0.6368,0.6378,0.9893,7.6,794.0,3.5,5.2
SD,0.0449,0.0993,0.047,0.0944,0.1273,,0.0796,0.0811,0.0027,1.1738,2.0,2.0683,1.2293
