,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6969,0.5914,0.6081,0.56,0.56,,0.56,0.2162,0.614,14,21,11,11
0_1,0.6812,0.6244,0.5569,0.52,0.5,,0.5098,0.1133,0.5614,13,19,13,12
0_2,0.6762,0.5921,0.6662,0.52,0.6842,,0.5909,0.35,0.6842,13,26,6,12
0_3,0.7244,0.6363,0.6238,0.56,0.5833,,0.5714,0.2487,0.6316,14,22,10,11
0_4,0.6262,0.6334,0.6238,0.56,0.5833,,0.5714,0.2487,0.6316,14,22,10,11
0_5,0.7412,0.6956,0.7038,0.72,0.6429,,0.6792,0.4045,0.7018,18,22,10,7
0_6,0.735,0.6422,0.6862,0.56,0.7,,0.6222,0.3873,0.7018,14,26,6,11
0_7,0.7565,0.6811,0.7396,0.6667,0.7273,,0.6957,0.4855,0.75,16,26,6,8
0_8,0.7057,0.7132,0.6719,0.625,0.625,,0.625,0.3438,0.6786,15,23,9,9
0_9,0.7773,0.7453,0.7135,0.5833,0.7368,,0.6512,0.4464,0.7321,14,27,5,10
0_Mean,0.7121,0.6555,0.6594,0.5875,0.6343,,0.6077,0.3245,0.6687,14.5,23.4,8.6,10.2
0_SD,0.0443,0.0514,0.0557,0.0645,0.0781,,0.0578,0.1154,0.0581,1.509230856356236,2.6749870196985173,2.6749870196985173,1.6865480854231354
Mean,0.7121,0.6555,0.6594,0.5875,0.6343,,0.6077,0.3244,0.6687,14.5,23.4,8.6,10.2
SD,0.0443,0.0514,0.0557,0.0645,0.0781,,0.0578,0.1155,0.0581,1.5092,2.675,2.675,1.6865
