,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.9469,0.0232,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_1,0.5637,0.5012,0.75,0.5,1.0,,0.6667,0.7066,0.9986,1,734,0,1
0_2,0.7064,0.0082,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_3,0.7139,0.0024,0.4986,0.0,0.0,,,-0.0019,0.9959,0,732,2,1
0_4,0.9986,0.25,0.9986,1.0,0.3333,,0.5,0.5766,0.9973,1,732,2,0
0_5,0.3617,0.0011,0.4986,0.0,0.0,,,-0.0019,0.9959,0,732,2,1
0_6,0.8864,0.0113,0.4993,0.0,0.0,,,-0.0019,0.9959,0,732,1,2
0_7,0.545,0.0178,0.4993,0.0,0.0,,,-0.0019,0.9959,0,732,1,2
0_8,0.8397,0.1282,0.7493,0.5,0.5,,0.5,0.4986,0.9973,1,732,1,1
0_9,0.9379,0.02,0.4993,0.0,0.0,,,-0.0019,0.9959,0,732,1,2
0_Mean,0.75,0.0963,0.5993,0.2,0.2037,,0.5556,0.177,0.9966,0.3,732.5,1.1,1.4
0_SD,0.209,0.1629,0.1747,0.3496,0.3514,,0.0962,0.2919,0.001,0.4830458915396479,0.8498365855987975,0.7378647873726218,0.6992058987801011
Mean,0.75,0.0963,0.5992,0.2,0.2037,,0.5556,0.177,0.9966,0.3,732.5,1.1,1.4
SD,0.209,0.1629,0.1747,0.3496,0.3514,,0.0962,0.2919,0.001,0.483,0.8498,0.7379,0.6992
