,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.3738,0.2477,0.3741,0.4706,0.0137,,0.0267,-0.08,0.2817,8,221,575,9
0_1,0.379,0.2479,0.371,0.4706,0.0136,,0.0264,-0.0825,0.2755,8,216,580,9
0_2,0.491,0.3662,0.4918,0.7059,0.0204,,0.0397,-0.0053,0.2866,12,221,575,5
0_3,0.4408,0.3072,0.4411,0.5882,0.0175,,0.034,-0.0369,0.3001,10,234,562,7
0_4,0.5515,0.4255,0.5525,0.8235,0.0239,,0.0464,0.0335,0.2927,14,224,572,3
0_5,0.4809,0.3371,0.4824,0.6471,0.0199,,0.0385,-0.0108,0.3247,11,253,543,6
0_6,0.4804,0.3659,0.48,0.7059,0.0198,,0.0386,-0.0132,0.2635,12,202,593,5
0_7,0.5892,0.4841,0.5895,0.9412,0.0257,,0.0501,0.0605,0.2525,16,189,606,1
0_8,0.4537,0.3364,0.4531,0.6471,0.0183,,0.0357,-0.0306,0.2672,11,206,589,6
0_9,0.4983,0.3952,0.4987,0.7647,0.0209,,0.0406,-0.0009,0.2438,13,185,610,4
0_Mean,0.4739,0.3513,0.4734,0.6765,0.0194,,0.0377,-0.0166,0.2788,11.5,215.1,580.5,5.5
0_SD,0.0674,0.074,0.0688,0.1474,0.0039,,0.0075,0.0445,0.0239,2.5055493963954847,20.507180314330014,20.084543532002137,2.5055493963954847
Mean,0.4739,0.3513,0.4734,0.6765,0.0194,,0.0377,-0.0166,0.2788,11.5,215.1,580.5,5.5
SD,0.0674,0.074,0.0688,0.1474,0.0039,,0.0075,0.0445,0.0238,2.5055,20.5072,20.0845,2.5055
