,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4428,0.0014,0.4428,0.0,0.0,,,-0.0187,0.8832,0,650,84,2
0_1,0.4659,0.0014,0.4659,0.0,0.0,,,-0.0141,0.9293,0,684,50,2
0_2,0.6955,0.2569,0.6955,0.5,0.0123,,0.0241,0.065,0.8899,1,654,80,1
0_3,0.4428,0.0007,0.4428,0.0,0.0,,,-0.0133,0.8844,0,650,84,1
0_4,0.9516,0.5069,0.9516,1.0,0.0139,,0.0274,0.112,0.9034,1,663,71,0
0_5,0.4714,0.0007,0.4714,0.0,0.0,,,-0.0091,0.9415,0,692,42,1
0_6,0.4638,0.0014,0.4638,0.0,0.0,,,-0.0146,0.9252,0,680,53,2
0_7,0.7036,0.2579,0.7036,0.5,0.0145,,0.0282,0.0727,0.9061,1,665,68,1
0_8,0.6975,0.2571,0.6975,0.5,0.0128,,0.025,0.0668,0.8939,1,656,77,1
0_9,0.6968,0.257,0.6968,0.5,0.0127,,0.0247,0.0662,0.8925,1,655,78,1
0_Mean,0.6032,0.1541,0.6032,0.3,0.0066,,0.0259,0.0313,0.9049,0.5,664.9,68.7,1.2
0_SD,0.1715,0.1777,0.1715,0.3496,0.007,,0.0018,0.0496,0.0204,0.5270462766947299,15.16904743218901,15.15145757564818,0.6324555320336759
Mean,0.6032,0.1541,0.6032,0.3,0.0066,,0.0259,0.0313,0.9049,0.5,664.9,68.7,1.2
SD,0.1715,0.1776,0.1715,0.3496,0.007,,0.0018,0.0496,0.0204,0.527,15.169,15.1515,0.6325
