,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7708,0.8621,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_1,0.8542,0.9107,0.8542,0.875,0.875,,0.875,0.7083,0.8571,7,5,1,1
0_2,0.5833,0.7262,0.5833,0.5,0.6667,,0.5714,0.1667,0.5714,4,4,2,4
0_3,0.6042,0.7411,0.6042,0.375,0.75,,0.5,0.2282,0.5714,3,5,1,5
0_4,0.6875,0.809,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_5,0.7083,0.8214,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_6,0.625,0.7798,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_7,0.6042,0.7914,0.6042,0.875,0.6364,,0.7368,0.2513,0.6429,7,2,4,1
0_8,0.3667,0.631,0.3667,0.3333,0.5,,0.4,-0.2582,0.3571,3,2,3,6
0_9,0.5125,0.7404,0.5125,0.625,0.625,,0.625,0.025,0.5385,5,2,3,3
0_Mean,0.6317,0.7813,0.6337,0.6708,0.6997,,0.6738,0.2772,0.6396,5.4,3.5,2.3,2.7
0_SD,0.1359,0.078,0.137,0.2045,0.1033,,0.1482,0.2729,0.1411,1.577621275493231,1.1785113019775793,0.9486832980505138,1.7669811040931427
Mean,0.6317,0.7813,0.6338,0.6708,0.6998,,0.6738,0.2772,0.6396,5.4,3.5,2.3,2.7
SD,0.1359,0.0779,0.137,0.2046,0.1033,,0.1482,0.2729,0.1411,1.5776,1.1785,0.9487,1.767
