,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6587,0.3999,0.6599,0.7692,0.027,,0.0522,0.0805,0.5541,10,441,360,3
0_1,0.6889,0.4386,0.6896,0.8462,0.0286,,0.0553,0.0952,0.5381,11,427,374,2
0_2,0.6404,0.3478,0.6199,0.6667,0.0229,,0.0442,0.0584,0.5744,8,459,342,4
0_3,0.5596,0.304,0.5601,0.5833,0.0185,,0.0359,0.0291,0.5375,7,430,371,5
0_4,0.5468,0.2826,0.5474,0.5385,0.0193,,0.0373,0.0239,0.556,7,445,355,6
0_5,0.7569,0.5162,0.7569,1.0,0.0323,,0.0627,0.1289,0.5215,13,411,389,0
0_6,0.6895,0.4386,0.6906,0.8462,0.0287,,0.0556,0.0958,0.54,11,428,372,2
0_7,0.5485,0.2826,0.5492,0.5385,0.0195,,0.0376,0.0249,0.5597,7,448,352,6
0_8,0.5996,0.3225,0.5996,0.6154,0.0235,,0.0452,0.0506,0.5843,8,467,333,5
0_9,0.6919,0.4387,0.6925,0.8462,0.0289,,0.056,0.0968,0.5437,11,431,369,2
0_Mean,0.6381,0.3771,0.6366,0.725,0.0249,,0.0482,0.0684,0.5509,9.3,438.7,361.7,3.5
0_SD,0.072,0.0805,0.0722,0.1587,0.0048,,0.0094,0.0364,0.0187,2.1628170930011112,16.660332129542518,16.653661592708207,2.0138409955990952
Mean,0.6381,0.3772,0.6366,0.725,0.0249,,0.0482,0.0684,0.5509,9.3,438.7,361.7,3.5
SD,0.072,0.0805,0.0722,0.1587,0.0048,,0.0094,0.0364,0.0187,2.1628,16.6603,16.6537,2.0138
