,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5744,0.4189,0.5849,0.8125,0.0492,,0.0929,0.0692,0.3752,26,279,502,6
0_1,0.5688,0.4186,0.5699,0.7812,0.0475,,0.0896,0.0569,0.3752,25,280,501,7
0_2,0.5088,0.3754,0.5113,0.697,0.0419,,0.079,0.0095,0.3407,23,254,526,10
0_3,0.5915,0.4529,0.5935,0.8485,0.0515,,0.0971,0.0784,0.3592,28,264,516,5
0_4,0.4749,0.3298,0.471,0.6061,0.0372,,0.0701,-0.0242,0.3469,20,262,518,13
0_5,0.4569,0.2996,0.4593,0.5455,0.0355,,0.0667,-0.0332,0.3801,18,291,489,15
0_6,0.5859,0.4199,0.5874,0.7812,0.0502,,0.0943,0.0699,0.4089,25,307,473,7
0_7,0.5594,0.4329,0.5601,0.8125,0.0459,,0.087,0.0509,0.3276,26,240,540,6
0_8,0.6356,0.4826,0.6358,0.9062,0.0553,,0.1043,0.1105,0.3867,29,285,495,3
0_9,0.5803,0.4194,0.5772,0.7812,0.0486,,0.0916,0.0623,0.3892,25,291,489,7
0_Mean,0.5536,0.405,0.555,0.7572,0.0463,,0.0872,0.045,0.3689,24.5,275.3,504.9,7.9
0_SD,0.0559,0.0553,0.0566,0.1104,0.0063,,0.0119,0.0462,0.025,3.3747427885527643,20.08896878056877,20.04688947886374,3.6953424138441564
Mean,0.5536,0.405,0.555,0.7572,0.0463,,0.0873,0.045,0.369,24.5,275.3,504.9,7.9
SD,0.0559,0.0553,0.0566,0.1104,0.0063,,0.0119,0.0462,0.025,3.3747,20.089,20.0469,3.6953
