,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.3868,0.1039,0.3868,0.2,0.0029,,0.0057,-0.0358,0.5713,1,464,345,4
0_1,0.5806,0.3054,0.5806,0.6,0.0084,,0.0165,0.0254,0.5614,3,454,355,2
0_2,0.6525,0.3797,0.6525,0.75,0.0083,,0.0163,0.0429,0.556,3,449,360,1
0_3,0.5618,0.3051,0.5618,0.6,0.0077,,0.0153,0.0193,0.524,3,423,385,2
0_4,0.436,0.1043,0.436,0.2,0.0038,,0.0074,-0.0213,0.6691,1,543,265,4
0_5,0.4859,0.2047,0.4859,0.4,0.0057,,0.0113,-0.0045,0.5707,2,462,346,3
0_6,0.6228,0.3064,0.623,0.6,0.0104,,0.0204,0.0402,0.6458,3,522,286,2
0_7,0.4636,0.2044,0.4636,0.4,0.0052,,0.0103,-0.0114,0.5264,2,426,382,3
0_8,0.5729,0.3053,0.5729,0.6,0.0081,,0.016,0.0229,0.5461,3,441,367,2
0_9,0.4853,0.2047,0.4853,0.4,0.0057,,0.0113,-0.0047,0.5695,2,461,347,3
0_Mean,0.5248,0.2424,0.5248,0.475,0.0066,,0.0131,0.0073,0.574,2.3,464.5,343.8,2.6
0_SD,0.0859,0.0927,0.086,0.1845,0.0023,,0.0046,0.0266,0.0474,0.8232726023485646,38.86515148561755,38.94383420032268,0.9660917830792959
Mean,0.5248,0.2424,0.5248,0.475,0.0066,,0.013,0.0073,0.574,2.3,464.5,343.8,2.6
SD,0.0859,0.0927,0.086,0.1845,0.0023,,0.0046,0.0266,0.0475,0.8233,38.8652,38.9438,0.9661
