,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4488,0.0018,0.4488,0.0,0.0,,,-0.0205,0.8943,0,728,83,3
0_1,0.7723,0.3438,0.7723,0.6667,0.0198,,0.0385,0.1001,0.8771,2,712,99,1
0_2,0.6927,0.2559,0.6927,0.5,0.0106,,0.0208,0.0597,0.8844,1,718,93,1
0_3,0.6927,0.2559,0.6927,0.5,0.0106,,0.0208,0.0597,0.8844,1,718,93,1
0_4,0.6136,0.1736,0.6136,0.3333,0.0115,,0.0222,0.0446,0.8918,1,724,86,2
0_5,0.4457,0.0018,0.4457,0.0,0.0,,,-0.0212,0.8881,0,722,88,3
0_6,0.784,0.3461,0.784,0.6667,0.0244,,0.0471,0.1143,0.9004,2,730,80,1
0_7,0.6191,0.1743,0.6191,0.3333,0.0128,,0.0247,0.0491,0.9028,1,733,77,2
0_8,0.7599,0.3422,0.7599,0.6667,0.0165,,0.0323,0.0885,0.8524,2,691,119,1
0_9,0.6235,0.1749,0.6235,0.3333,0.0141,,0.027,0.053,0.9114,1,740,70,2
0_Mean,0.6452,0.2071,0.6452,0.4,0.012,,0.0292,0.0527,0.8887,1.1,721.6,88.8,1.7
0_SD,0.1218,0.1285,0.1218,0.2509,0.0077,,0.0095,0.0451,0.0163,0.7378647873726218,13.50061726983869,13.59575097022759,0.8232726023485646
Mean,0.6452,0.207,0.6452,0.4,0.012,,0.0292,0.0527,0.8887,1.1,721.6,88.8,1.7
SD,0.1218,0.1285,0.1218,0.2509,0.0077,,0.0095,0.0451,0.0163,0.7379,13.5006,13.5958,0.8233
