,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4291,0.3301,0.4291,0.625,0.0242,,0.0466,-0.0564,0.2448,15,184,605,9
0_1,0.4979,0.3934,0.4979,0.75,0.0294,,0.0565,-0.0016,0.2608,18,194,595,6
0_2,0.5079,0.4088,0.5079,0.7826,0.0289,,0.0557,0.0062,0.2488,18,184,605,5
0_3,0.539,0.4311,0.5392,0.8261,0.0312,,0.0601,0.03,0.2685,19,199,590,4
0_4,0.495,0.3872,0.495,0.7391,0.028,,0.0539,-0.0038,0.2648,17,198,591,6
0_5,0.4788,0.3655,0.479,0.6957,0.0268,,0.0515,-0.0158,0.2746,16,207,582,7
0_6,0.4687,0.3652,0.4689,0.6957,0.0261,,0.0502,-0.0241,0.2549,16,191,598,7
0_7,0.5151,0.4302,0.5151,0.8261,0.0294,,0.0567,0.0124,0.2217,19,161,628,4
0_8,0.4611,0.3437,0.4611,0.6522,0.0254,,0.0489,-0.029,0.2808,15,213,576,8
0_9,0.4921,0.3932,0.4898,0.75,0.0288,,0.0555,-0.0082,0.2451,18,181,607,6
0_Mean,0.4885,0.3848,0.4883,0.7342,0.0278,,0.0536,-0.009,0.2565,17.1,191.2,597.7,6.2
0_SD,0.0308,0.0339,0.0308,0.0678,0.0022,,0.0042,0.0241,0.0173,1.5238839267549948,14.75578982411085,14.682188755995021,1.6193277068654823
Mean,0.4885,0.3848,0.4883,0.7342,0.0278,,0.0536,-0.009,0.2565,17.1,191.2,597.7,6.2
SD,0.0308,0.0339,0.0308,0.0678,0.0021,,0.0042,0.0241,0.0173,1.5239,14.7558,14.6822,1.6193
