,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4725,0.3496,0.4727,0.6667,0.0239,,0.0461,-0.0193,0.2887,14,221,572,7
0_1,0.5525,0.422,0.5542,0.8095,0.0297,,0.0572,0.0376,0.312,17,237,556,4
0_2,0.5046,0.381,0.5051,0.7273,0.0274,,0.0528,0.0036,0.2948,16,224,568,6
0_3,0.5056,0.3739,0.5061,0.7143,0.0263,,0.0507,0.0043,0.3087,15,236,556,6
0_4,0.4752,0.3497,0.4779,0.6667,0.0243,,0.0468,-0.0154,0.2989,14,229,563,7
0_5,0.471,0.3263,0.4724,0.619,0.0238,,0.0458,-0.0187,0.3333,13,258,534,8
0_6,0.5494,0.4219,0.55,0.8095,0.0294,,0.0567,0.035,0.3038,17,230,562,4
0_7,0.5348,0.3982,0.5369,0.7619,0.0285,,0.055,0.0253,0.3235,16,247,545,5
0_8,0.5087,0.3741,0.5087,0.7143,0.0265,,0.051,0.006,0.3137,15,240,552,6
0_9,0.5378,0.3983,0.5394,0.7619,0.0287,,0.0554,0.0269,0.3284,16,251,541,5
0_Mean,0.5112,0.3795,0.5123,0.7251,0.0268,,0.0517,0.0085,0.3106,15.3,237.3,554.9,5.8
0_SD,0.0315,0.0316,0.0316,0.0626,0.0023,,0.0044,0.0219,0.0146,1.3374935098492586,11.944780357033686,12.10555428076073,1.3165611772087666
Mean,0.5112,0.3795,0.5123,0.7251,0.0268,,0.0518,0.0085,0.3106,15.3,237.3,554.9,5.8
SD,0.0315,0.0316,0.0316,0.0626,0.0023,,0.0044,0.0219,0.0146,1.3375,11.9448,12.1056,1.3166
