,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.3049,0.002,0.3049,0.0,0.0,,,-0.051,0.6073,0,447,286,3
0_1,0.4702,0.1698,0.4702,0.3333,0.0035,,0.0068,-0.0078,0.606,1,445,288,2
0_2,0.3192,0.002,0.3192,0.0,0.0,,,-0.048,0.6359,0,468,265,3
0_3,0.4948,0.17,0.4948,0.3333,0.004,,0.0078,-0.0014,0.6549,1,481,252,2
0_4,0.3295,0.002,0.3295,0.0,0.0,,,-0.0459,0.6562,0,483,250,3
0_5,0.3272,0.0027,0.3272,0.0,0.0,,,-0.0535,0.6508,0,479,253,4
0_6,0.5717,0.2552,0.5717,0.5,0.0076,,0.015,0.022,0.6427,2,471,261,2
0_7,0.8197,0.5056,0.8197,1.0,0.0112,,0.0222,0.0848,0.6408,3,468,264,0
0_8,0.4898,0.17,0.4898,0.3333,0.0038,,0.0076,-0.0027,0.6449,1,473,259,2
0_9,0.5219,0.1704,0.5219,0.3333,0.0047,,0.0093,0.0061,0.7088,1,520,212,2
0_Mean,0.4649,0.145,0.4649,0.2833,0.0035,,0.0115,-0.0097,0.6448,0.9,473.5,259.0,2.3
0_SD,0.1585,0.1586,0.1585,0.3148,0.0038,,0.006,0.0431,0.0286,0.9944289260117533,20.871298740402118,21.10818693198342,1.0593499054713802
Mean,0.4649,0.145,0.4649,0.2833,0.0035,,0.0114,-0.0097,0.6448,0.9,473.5,259.0,2.3
SD,0.1585,0.1586,0.1585,0.3148,0.0038,,0.006,0.0431,0.0286,0.9944,20.8713,21.1082,1.0593
