,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4973,0.0014,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_1,0.498,0.0014,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_2,0.4932,0.0014,0.4932,0.0,0.0,,,-0.0061,0.9837,0,724,10,2
0_3,0.9952,0.6111,0.9952,1.0,0.2222,,0.3636,0.4692,0.9905,2,727,7,0
0_4,0.7473,0.3507,0.7473,0.5,0.2,,0.2857,0.3134,0.9932,1,730,4,1
0_5,0.4952,0.0014,0.4952,0.0,0.0,,,-0.0051,0.9878,0,727,7,2
0_6,0.4952,0.0014,0.4952,0.0,0.0,,,-0.0051,0.9878,0,727,7,2
0_7,0.4946,0.0007,0.4946,0.0,0.0,,,-0.0039,0.9878,0,726,8,1
0_8,0.9946,0.5556,0.9946,1.0,0.1111,,0.2,0.3315,0.9891,1,726,8,0
0_9,0.4952,0.0007,0.4952,0.0,0.0,,,-0.0036,0.9891,0,727,7,1
0_Mean,0.6206,0.1526,0.6206,0.25,0.0533,,0.2831,0.1083,0.9894,0.4,727.5,6.5,1.3
0_SD,0.2123,0.2522,0.2123,0.4249,0.0902,,0.0818,0.1859,0.0029,0.6992058987801011,2.173067468400883,2.173067468400883,0.8232726023485646
Mean,0.6206,0.1526,0.6206,0.25,0.0533,,0.2831,0.1083,0.9894,0.4,727.5,6.5,1.3
SD,0.2123,0.2522,0.2123,0.4249,0.0902,,0.0818,0.1859,0.0029,0.6992,2.1731,2.1731,0.8233
