,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6656,0.4216,0.6656,0.8182,0.0225,,0.0438,0.0765,0.5172,9,412,391,2
0_1,0.6432,0.3765,0.6432,0.7273,0.0221,,0.0429,0.0665,0.5614,8,449,354,3
0_2,0.5255,0.2832,0.5255,0.5455,0.0149,,0.029,0.0118,0.5061,6,406,397,5
0_3,0.5634,0.3102,0.5634,0.6,0.0155,,0.0303,0.028,0.5277,6,423,380,4
0_4,0.5174,0.2597,0.5177,0.5,0.0132,,0.0258,0.0078,0.5351,5,430,373,5
0_5,0.6084,0.3607,0.6084,0.7,0.0177,,0.0346,0.0478,0.5191,7,415,388,3
0_6,0.4478,0.2086,0.4478,0.4,0.0098,,0.0191,-0.023,0.4945,4,398,405,6
0_7,0.6509,0.411,0.6509,0.8,0.0196,,0.0383,0.0665,0.5055,8,403,400,2
0_8,0.5881,0.33,0.5881,0.6364,0.0186,,0.0362,0.0408,0.5412,7,433,369,4
0_9,0.4437,0.1913,0.4437,0.3636,0.0104,,0.0202,-0.0261,0.5215,4,420,382,7
0_Mean,0.5654,0.3153,0.5654,0.6091,0.0164,,0.032,0.0297,0.5229,6.4,418.9,383.9,4.1
0_SD,0.0805,0.0799,0.0805,0.1575,0.0045,,0.0087,0.0366,0.0195,1.7126976771553504,15.509495299475235,15.6236999459155,1.66332999331662
Mean,0.5654,0.3153,0.5654,0.6091,0.0164,,0.032,0.0297,0.5229,6.4,418.9,383.9,4.1
SD,0.0805,0.0799,0.0805,0.1575,0.0045,,0.0087,0.0366,0.0195,1.7127,15.5095,15.6237,1.6633
