,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6375,0.7667,0.6375,0.4,0.8,,0.5333,0.3051,0.6111,4,7,1,6
0_1,0.6125,0.7444,0.6125,0.6,0.6667,,0.6316,0.2236,0.6111,6,5,3,4
0_2,0.5875,0.7632,0.5875,0.8,0.6154,,0.6957,0.1941,0.6111,8,3,5,2
0_3,0.4416,0.6717,0.4416,0.4545,0.5556,,0.5,-0.114,0.4444,5,3,4,6
0_4,0.4156,0.6843,0.4156,0.5455,0.5455,,0.5455,-0.1688,0.4444,6,2,5,5
0_5,0.7286,0.8462,0.7286,0.6,0.8571,,0.7059,0.4571,0.7059,6,6,1,4
0_6,0.4214,0.7075,0.4214,0.7,0.5385,,0.6087,-0.1823,0.4706,7,1,6,3
0_7,0.7857,0.8846,0.7857,1.0,0.7692,,0.8696,0.663,0.8235,10,4,3,0
0_8,0.4929,0.7299,0.4929,0.7,0.5833,,0.6364,-0.0154,0.5294,7,2,5,3
0_9,0.6857,0.8225,0.6857,0.8,0.7273,,0.7619,0.3825,0.7059,8,4,3,2
0_Mean,0.5809,0.7621,0.5809,0.66,0.6659,,0.6488,0.1745,0.5958,6.7,3.7,3.6,3.5
0_SD,0.1329,0.0702,0.1329,0.1789,0.1161,,0.1131,0.2879,0.1259,1.7029386365926402,1.888562063228706,1.7126976771553504,1.90029237516523
Mean,0.5809,0.7621,0.5809,0.66,0.6659,,0.6489,0.1745,0.5957,6.7,3.7,3.6,3.5
SD,0.1329,0.0702,0.1329,0.1789,0.1161,,0.1131,0.2879,0.1259,1.7029,1.8886,1.7127,1.9003
