,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6676,0.2548,0.6676,0.5,0.0082,,0.0161,0.0469,0.8342,1,613,121,1
0_1,0.6737,0.2551,0.6737,0.5,0.0088,,0.0174,0.0502,0.8465,1,622,112,1
0_2,0.4101,0.0007,0.4101,0.0,0.0,,,-0.0173,0.819,0,602,132,1
0_3,0.4244,0.0007,0.4244,0.0,0.0,,,-0.0156,0.8476,0,623,111,1
0_4,0.9189,0.5042,0.9189,1.0,0.0083,,0.0165,0.0836,0.8381,1,615,119,0
0_5,0.9209,0.5085,0.9209,1.0,0.0169,,0.0333,0.1194,0.8422,2,617,116,0
0_6,0.9127,0.5077,0.9127,1.0,0.0154,,0.0303,0.1127,0.8259,2,605,128,0
0_7,0.4332,0.0014,0.4332,0.0,0.0,,,-0.0205,0.8639,0,635,98,2
0_8,0.6688,0.2548,0.6688,0.5,0.0083,,0.0164,0.0476,0.8367,1,614,119,1
0_9,0.9106,0.5075,0.9106,1.0,0.015,,0.0296,0.1111,0.8218,2,602,131,0
0_Mean,0.6941,0.2795,0.6941,0.55,0.0081,,0.0228,0.0518,0.8376,1.0,614.8,118.7,0.7
0_SD,0.216,0.2215,0.216,0.4378,0.0065,,0.0078,0.0552,0.0135,0.816496580927726,10.325803708294197,10.328493490232628,0.674948557710553
Mean,0.6941,0.2795,0.6941,0.55,0.0081,,0.0228,0.0518,0.8376,1.0,614.8,118.7,0.7
SD,0.216,0.2215,0.216,0.4378,0.0065,,0.0078,0.0552,0.0135,0.8165,10.3258,10.3285,0.6749
