,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6005,0.5084,0.5574,1.0,0.0153,,0.0301,0.0419,0.1268,11,92,709,0
0_1,0.5469,0.4575,0.5143,0.9,0.0127,,0.0251,0.0094,0.1381,9,103,698,1
0_2,0.371,0.3068,0.3687,0.6,0.0086,,0.017,-0.0834,0.143,6,110,691,4
0_3,0.5476,0.4575,0.5743,1.0,0.0145,,0.0285,0.0463,0.1591,10,119,682,0
0_4,0.5134,0.4076,0.5336,0.9,0.0133,,0.0262,0.0199,0.1763,9,134,667,1
0_5,0.5365,0.408,0.5399,0.9,0.0135,,0.0266,0.023,0.1887,9,144,657,1
0_6,0.5332,0.4625,0.5214,0.9091,0.0142,,0.028,0.0146,0.1443,10,107,693,1
0_7,0.5498,0.4627,0.522,0.9091,0.0142,,0.0281,0.015,0.1455,10,108,692,1
0_8,0.534,0.4625,0.5202,0.9091,0.0142,,0.0279,0.0138,0.1418,10,105,695,1
0_9,0.4832,0.372,0.4649,0.7273,0.0124,,0.0244,-0.0202,0.2096,8,162,638,3
0_Mean,0.5216,0.4305,0.5117,0.8755,0.0133,,0.0262,0.008,0.1573,9.2,118.4,682.2,1.3
0_SD,0.0606,0.0581,0.0579,0.122,0.0019,,0.0037,0.0369,0.0261,1.398411797560202,21.65999897404327,21.709189042635582,1.2516655570345725
Mean,0.5216,0.4306,0.5117,0.8755,0.0133,,0.0262,0.008,0.1573,9.2,118.4,682.2,1.3
SD,0.0606,0.0581,0.0579,0.122,0.0019,,0.0036,0.0369,0.0261,1.3984,21.66,21.7092,1.2517
