,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5058,0.3454,0.5381,0.913,0.031,,0.0599,0.0344,0.1844,21,128,657,2
0_1,0.552,0.3895,0.5604,0.9565,0.0324,,0.0628,0.0547,0.1869,22,129,656,1
0_2,0.613,0.4765,0.5426,0.9565,0.0312,,0.0604,0.0427,0.1522,22,101,684,1
0_3,0.5058,0.3666,0.5208,0.8696,0.0299,,0.0577,0.0184,0.1918,20,135,650,3
0_4,0.487,0.3729,0.4547,0.75,0.0266,,0.0514,-0.0417,0.177,18,125,659,6
0_5,0.5365,0.395,0.5172,0.875,0.0309,,0.0597,0.016,0.1807,21,125,659,3
0_6,0.5601,0.3961,0.5344,0.875,0.0322,,0.062,0.0297,0.2141,21,152,632,3
0_7,0.4587,0.3438,0.4749,0.7826,0.0268,,0.0519,-0.0224,0.1846,18,131,653,5
0_8,0.5296,0.3888,0.4704,0.7826,0.0265,,0.0514,-0.0269,0.176,18,124,660,5
0_9,0.5328,0.4309,0.5184,0.913,0.0297,,0.0575,0.0186,0.1462,21,97,687,2
0_Mean,0.5281,0.3906,0.5132,0.8674,0.0297,,0.0574,0.0124,0.1794,20.2,124.7,659.7,3.1
0_SD,0.0427,0.0397,0.0349,0.0733,0.0023,,0.0044,0.0321,0.0192,1.6193277068654826,15.811739661122399,15.860853276752376,1.728840330651992
Mean,0.5281,0.3905,0.5132,0.8674,0.0297,,0.0575,0.0124,0.1794,20.2,124.7,659.7,3.1
SD,0.0427,0.0397,0.0349,0.0733,0.0023,,0.0044,0.0321,0.0192,1.6193,15.8117,15.8609,1.7288
