,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5226,0.3822,0.5181,0.875,0.0114,,0.0224,0.0102,0.1689,7,117,609,1
0_1,0.3462,0.2562,0.3361,0.5,0.0066,,0.0131,-0.0894,0.1757,4,125,601,4
0_2,0.5081,0.3819,0.4508,0.75,0.0096,,0.019,-0.0284,0.158,6,110,616,2
0_3,0.3485,0.2561,0.3437,0.5,0.0067,,0.0133,-0.0826,0.1907,4,136,590,4
0_4,0.6178,0.5071,0.5751,1.0,0.0128,,0.0253,0.0438,0.1594,8,109,617,0
0_5,0.4691,0.3814,0.448,0.75,0.0096,,0.0189,-0.0305,0.1526,6,106,620,2
0_6,0.4879,0.3816,0.4439,0.75,0.0095,,0.0188,-0.0337,0.1444,6,100,626,2
0_7,0.5995,0.453,0.5086,0.8889,0.0125,,0.0247,0.0057,0.1376,8,93,632,1
0_8,0.3148,0.2291,0.3174,0.4444,0.0068,,0.0133,-0.1015,0.1935,4,138,587,5
0_9,0.4804,0.3961,0.4461,0.7778,0.0108,,0.0213,-0.0371,0.1226,7,83,642,2
0_Mean,0.4695,0.3625,0.4388,0.7236,0.0096,,0.019,-0.0343,0.1604,6.0,111.7,614.0,2.3
0_SD,0.1041,0.0895,0.0846,0.1855,0.0023,,0.0046,0.0467,0.0226,1.5634719199411433,17.76419620097309,17.638342073763937,1.567021236472421
Mean,0.4695,0.3625,0.4388,0.7236,0.0096,,0.019,-0.0344,0.1603,6.0,111.7,614.0,2.3
SD,0.104,0.0895,0.0846,0.1855,0.0023,,0.0046,0.0467,0.0226,1.5635,17.7642,17.6383,1.567
