,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.675,0.7538,0.625,0.5,0.7143,,0.5882,0.2548,0.6111,5,6,2,5
0_1,0.45,0.7189,0.4,0.8,0.5,,0.6154,-0.3162,0.4444,8,0,8,2
0_2,0.55,0.6392,0.6375,0.9,0.6429,,0.75,0.3287,0.6667,9,3,5,1
0_3,0.5909,0.6589,0.5584,0.5455,0.6667,,0.6,0.114,0.5556,6,4,3,5
0_4,0.8961,0.9293,0.7727,0.5455,1.0,,0.7059,0.5641,0.7222,6,7,0,5
0_5,0.7143,0.8068,0.6143,0.8,0.6667,,0.7273,0.2469,0.6471,8,3,4,2
0_6,0.7143,0.8299,0.6857,0.8,0.7273,,0.7619,0.3825,0.7059,8,4,3,2
0_7,0.4857,0.6129,0.6357,0.7,0.7,,0.7,0.2714,0.6471,7,4,3,3
0_8,0.7071,0.7248,0.7286,0.6,0.8571,,0.7059,0.4571,0.7059,6,6,1,4
0_9,0.6143,0.7073,0.5571,0.4,0.6667,,0.5,0.1177,0.5294,4,5,2,6
0_Mean,0.6398,0.7382,0.6215,0.6591,0.7142,,0.6655,0.2421,0.6235,6.7,4.2,3.1,3.5
0_SD,0.1306,0.0961,0.1034,0.1637,0.1334,,0.0849,0.2408,0.0894,1.5670212364724212,1.9888578520235065,2.2335820757001277,1.7159383568311668
Mean,0.6398,0.7382,0.6215,0.6591,0.7142,,0.6655,0.2421,0.6235,6.7,4.2,3.1,3.5
SD,0.1306,0.0961,0.1034,0.1636,0.1334,,0.0849,0.2408,0.0894,1.567,1.9889,2.2336,1.7159
