,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5339,0.3658,0.5179,0.7742,0.04,,0.0761,0.0156,0.2811,24,204,576,7
0_1,0.6022,0.4472,0.5399,0.8387,0.0421,,0.0801,0.0359,0.2639,26,188,592,5
0_2,0.6318,0.48,0.5728,0.9032,0.0452,,0.0862,0.0656,0.2676,28,189,591,3
0_3,0.6195,0.4485,0.5978,0.9032,0.0483,,0.0917,0.0831,0.3157,28,228,552,3
0_4,0.6,0.4625,0.5766,0.9032,0.0457,,0.087,0.0684,0.275,28,195,585,3
0_5,0.5377,0.3816,0.5372,0.8065,0.0419,,0.0797,0.0323,0.2885,25,209,571,6
0_6,0.5777,0.4457,0.5528,0.871,0.0433,,0.0824,0.0481,0.2589,27,183,597,4
0_7,0.596,0.4437,0.5577,0.8667,0.0425,,0.081,0.0507,0.2716,26,194,586,4
0_8,0.5416,0.3663,0.5406,0.8065,0.0424,,0.0805,0.035,0.2951,25,214,565,6
0_9,0.6129,0.448,0.5826,0.9032,0.0464,,0.0883,0.0726,0.2864,28,204,575,3
0_Mean,0.5853,0.4289,0.5576,0.8576,0.0438,,0.0833,0.0507,0.2804,26.5,200.8,579.0,4.4
0_SD,0.0359,0.0415,0.0246,0.0485,0.0025,,0.0048,0.0214,0.0169,1.509230856356236,13.75015151431673,13.888444437333106,1.505545305418162
Mean,0.5853,0.4289,0.5576,0.8576,0.0438,,0.0833,0.0507,0.2804,26.5,200.8,579.0,4.4
SD,0.0359,0.0415,0.0246,0.0484,0.0025,,0.0048,0.0214,0.0169,1.5092,13.7502,13.8884,1.5055
