,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.625,0.75,0.5469,1.0,0.4528,,0.6234,0.206,0.4821,24,3,29,0
0_1,0.629,0.7604,0.5806,1.0,0.4902,,0.6579,0.2812,0.5357,25,5,26,0
0_2,0.5806,0.7349,0.5484,1.0,0.4717,,0.641,0.2137,0.5,25,3,28,0
0_3,0.5968,0.75,0.5806,1.0,0.4902,,0.6579,0.2812,0.5357,25,5,26,0
0_4,0.5174,0.695,0.4923,0.92,0.4423,,0.5974,-0.0299,0.4464,23,2,29,2
0_5,0.5806,0.7349,0.5323,1.0,0.463,,0.6329,0.1728,0.4821,25,2,29,0
0_6,0.5484,0.7358,0.5323,1.0,0.463,,0.6329,0.1728,0.4821,25,2,29,0
0_7,0.5323,0.7315,0.5161,1.0,0.4545,,0.625,0.1211,0.4643,25,1,30,0
0_8,0.5558,0.7107,0.5276,0.9583,0.451,,0.6133,0.1052,0.4727,23,3,28,1
0_9,0.5101,0.6857,0.5323,1.0,0.4528,,0.6234,0.1709,0.4727,24,2,29,0
0_Mean,0.5676,0.7289,0.5389,0.9878,0.4632,,0.6305,0.1695,0.4874,24.4,2.8,28.3,0.3
0_SD,0.042,0.0244,0.0271,0.0272,0.0163,,0.0187,0.091,0.029,0.8432740427115678,1.3165611772087666,1.3374935098492586,0.6749485577105528
Mean,0.5676,0.7289,0.5389,0.9878,0.4632,,0.6305,0.1695,0.4874,24.4,2.8,28.3,0.3
SD,0.0419,0.0244,0.027,0.0272,0.0164,,0.0187,0.091,0.029,0.8433,1.3166,1.3375,0.6749
