,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4834,0.1699,0.4834,0.3333,0.0037,,0.0074,-0.0044,0.6322,1,463,268,2
0_1,0.7886,0.5048,0.7886,1.0,0.0096,,0.019,0.0745,0.579,3,422,309,0
0_2,0.7859,0.5047,0.7852,1.0,0.0095,,0.0188,0.0735,0.5722,3,417,314,0
0_3,0.4683,0.1697,0.4683,0.3333,0.0034,,0.0068,-0.0083,0.6022,1,441,290,2
0_4,0.6363,0.3375,0.6363,0.6667,0.0069,,0.0137,0.0356,0.6063,2,443,288,1
0_5,0.6247,0.3373,0.6247,0.6667,0.0065,,0.0129,0.0323,0.5831,2,426,305,1
0_6,0.4449,0.1289,0.4449,0.25,0.0038,,0.0075,-0.0169,0.6376,1,467,263,3
0_7,0.4832,0.1294,0.4832,0.25,0.0048,,0.0094,-0.0055,0.7139,1,523,207,3
0_8,0.7863,0.5063,0.7863,1.0,0.0127,,0.025,0.0851,0.5749,4,418,312,0
0_9,0.647,0.3377,0.647,0.6667,0.0073,,0.0144,0.0388,0.6276,2,458,272,1
0_Mean,0.6149,0.3126,0.6148,0.6167,0.0068,,0.0135,0.0305,0.6129,2.0,447.8,282.8,1.3
0_SD,0.1396,0.1568,0.1395,0.3123,0.003,,0.006,0.0382,0.0431,1.0540925533894598,32.32749088108551,32.587659559341716,1.1595018087284057
Mean,0.6149,0.3126,0.6148,0.6167,0.0068,,0.0135,0.0305,0.6129,2.0,447.8,282.8,1.3
SD,0.1396,0.1568,0.1395,0.3123,0.0031,,0.006,0.0382,0.0431,1.0541,32.3275,32.5877,1.1595
