,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4468,0.3722,0.4778,0.9048,0.0248,,0.0482,-0.0319,0.0729,19,40,748,2
0_1,0.3845,0.3241,0.412,0.7619,0.0212,,0.0412,-0.1121,0.0803,16,49,739,5
0_2,0.3792,0.3109,0.3746,0.6818,0.02,,0.0389,-0.1557,0.0841,15,53,734,7
0_3,0.5211,0.4209,0.5184,1.0,0.027,,0.0525,0.0315,0.0619,21,29,758,0
0_4,0.5186,0.4672,0.4991,0.9524,0.0259,,0.0505,-0.0014,0.0693,20,36,751,1
0_5,0.4063,0.3479,0.4533,0.8571,0.0235,,0.0457,-0.0669,0.0705,18,39,748,3
0_6,0.4235,0.325,0.4753,0.9048,0.0247,,0.048,-0.0372,0.0681,19,36,751,2
0_7,0.5672,0.4919,0.5203,1.0,0.0271,,0.0527,0.0332,0.0656,21,32,755,0
0_8,0.5003,0.4203,0.4629,0.8571,0.024,,0.0466,-0.0461,0.0891,18,54,733,3
0_9,0.4886,0.4431,0.481,0.9048,0.025,,0.0486,-0.0259,0.0792,19,45,742,2
0_Mean,0.4636,0.3923,0.4675,0.8825,0.0243,,0.0473,-0.0412,0.0741,18.6,41.3,745.9,2.5
0_SD,0.0646,0.0649,0.0455,0.1,0.0023,,0.0045,0.0592,0.0087,1.955050439815357,8.641630504585219,8.5693251387337,2.173067468400883
Mean,0.4636,0.3923,0.4675,0.8825,0.0243,,0.0473,-0.0412,0.0741,18.6,41.3,745.9,2.5
SD,0.0646,0.0649,0.0455,0.1001,0.0023,,0.0045,0.0592,0.0087,1.9551,8.6416,8.5693,2.1731
