,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6159,0.5119,0.5879,0.9697,0.0494,,0.094,0.0871,0.2373,32,160,616,1
0_1,0.589,0.4814,0.5628,0.9091,0.047,,0.0894,0.0608,0.2447,30,168,608,3
0_2,0.5553,0.465,0.547,0.8788,0.0455,,0.0864,0.0455,0.2423,29,167,609,4
0_3,0.6218,0.5266,0.5947,1.0,0.0498,,0.095,0.0972,0.2225,33,147,629,0
0_4,0.6263,0.5114,0.5984,0.9688,0.0492,,0.0937,0.0926,0.2574,31,177,599,1
0_5,0.6256,0.5261,0.6005,1.0,0.0491,,0.0936,0.0993,0.2327,32,156,620,0
0_6,0.6282,0.5263,0.6012,1.0,0.0492,,0.0937,0.0997,0.2339,32,157,619,0
0_7,0.6161,0.5107,0.592,0.9688,0.0484,,0.0923,0.0884,0.245,31,167,609,1
0_8,0.6037,0.5099,0.5986,1.0,0.0489,,0.0932,0.0981,0.229,32,153,623,0
0_9,0.5777,0.4489,0.5541,0.875,0.0449,,0.0855,0.0502,0.2587,28,181,595,4
0_Mean,0.606,0.5018,0.5837,0.957,0.0481,,0.0917,0.0819,0.2404,31.0,163.3,612.7,1.4
0_SD,0.0245,0.0273,0.0208,0.0505,0.0017,,0.0033,0.0213,0.0117,1.5634719199411433,10.677598564804313,10.677598564804311,1.6465452046971292
Mean,0.606,0.5018,0.5837,0.957,0.0481,,0.0917,0.0819,0.2404,31.0,163.3,612.7,1.4
SD,0.0245,0.0273,0.0208,0.0505,0.0017,,0.0034,0.0213,0.0117,1.5635,10.6776,10.6776,1.6465
