,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6247,0.2179,0.5392,0.8571,0.0664,,0.1232,0.0455,0.2599,42,168,591,7
0_1,0.5099,0.229,0.4221,0.6531,0.0495,,0.0921,-0.0929,0.2191,32,145,614,17
0_2,0.6648,0.2009,0.5624,0.9167,0.0682,,0.127,0.0737,0.2503,44,158,601,4
0_3,0.5871,0.1464,0.5142,0.8333,0.0614,,0.1144,0.017,0.233,40,148,611,8
0_4,0.6117,0.1628,0.541,0.8542,0.0654,,0.1215,0.0466,0.2652,41,173,586,7
0_5,0.6679,0.2242,0.5573,0.8958,0.0676,,0.1257,0.0663,0.259,43,166,593,5
0_6,0.6367,0.208,0.5337,0.875,0.0641,,0.1195,0.0407,0.233,42,146,613,6
0_7,0.6719,0.1842,0.5598,0.8571,0.0699,,0.1292,0.0655,0.2986,42,199,559,7
0_8,0.6255,0.1933,0.5397,0.8367,0.0667,,0.1235,0.0446,0.2788,41,184,574,8
0_9,0.6217,0.3835,0.5229,0.898,0.0638,,0.1191,0.031,0.1933,44,112,646,5
0_Mean,0.6222,0.215,0.5292,0.8477,0.0643,,0.1195,0.0338,0.249,41.1,159.9,598.8,7.4
0_SD,0.0478,0.0648,0.0408,0.0736,0.0057,,0.0105,0.0477,0.0305,3.4464152068167557,24.126748641290227,24.201928297830595,3.6270588023294517
Mean,0.6222,0.215,0.5292,0.8477,0.0643,,0.1195,0.0338,0.249,41.1,159.9,598.8,7.4
SD,0.0478,0.0648,0.0407,0.0736,0.0057,,0.0105,0.0477,0.0304,3.4464,24.1267,24.2019,3.6271
