,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6216,0.2551,0.5329,0.8143,0.104,,0.1845,0.0452,0.3058,57,165,491,13
0_1,0.574,0.1328,0.5452,0.7429,0.1083,,0.1891,0.0564,0.3857,52,228,428,18
0_2,0.6587,0.2805,0.5347,0.8286,0.1043,,0.1853,0.0484,0.2975,58,158,498,12
0_3,0.5755,0.158,0.5705,0.6714,0.119,,0.2022,0.0835,0.489,47,308,348,23
0_4,0.5734,0.1916,0.4886,0.7714,0.0939,,0.1674,-0.0166,0.2603,54,135,521,16
0_5,0.6099,0.2039,0.5898,0.7391,0.122,,0.2094,0.1067,0.469,51,289,367,18
0_6,0.612,0.2205,0.5129,0.8841,0.0978,,0.176,0.0219,0.2124,61,93,563,8
0_7,0.5791,0.1701,0.5507,0.6143,0.1135,,0.1915,0.0599,0.4993,43,319,336,27
0_8,0.6005,0.2271,0.5334,0.8286,0.1041,,0.185,0.0467,0.2952,58,156,499,12
0_9,0.6256,0.2034,0.5915,0.5571,0.1373,,0.2203,0.1108,0.6193,39,410,245,31
0_Mean,0.603,0.2043,0.545,0.7452,0.1104,,0.1911,0.0563,0.3833,52.0,226.1,429.6,17.8
0_SD,0.0282,0.0444,0.0324,0.1036,0.0129,,0.0157,0.0381,0.1304,7.133644853010899,101.33382675318467,101.56136623298798,7.269418439218123
Mean,0.603,0.2043,0.545,0.7452,0.1104,,0.1911,0.0563,0.3833,52.0,226.1,429.6,17.8
SD,0.0282,0.0444,0.0324,0.1036,0.0129,,0.0157,0.0381,0.1304,7.1336,101.3338,101.5614,7.2694
