,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5544,0.0296,0.5087,0.0588,0.0294,,0.0392,0.0124,0.9397,1,763,33,16
0_1,0.5984,0.0557,0.5688,0.1765,0.0882,,0.1176,0.0983,0.9446,3,765,31,14
0_2,0.6572,0.1083,0.6301,0.2941,0.1562,,0.2041,0.1915,0.952,5,769,27,12
0_3,0.6037,0.1247,0.5663,0.1765,0.0789,,0.1091,0.0898,0.9397,3,761,35,14
0_4,0.63,0.1454,0.595,0.2353,0.1,,0.1404,0.1257,0.9397,4,760,36,13
0_5,0.5808,0.065,0.57,0.1765,0.0938,,0.1224,0.103,0.9471,3,767,29,14
0_6,0.6494,0.1298,0.6244,0.2941,0.122,,0.1724,0.1627,0.9409,5,759,36,12
0_7,0.513,0.0607,0.5393,0.1176,0.0606,,0.08,0.057,0.9433,2,764,31,15
0_8,0.6505,0.0534,0.5374,0.1176,0.0556,,0.0755,0.0521,0.9397,2,761,34,15
0_9,0.6169,0.0486,0.5675,0.1765,0.0833,,0.1132,0.0939,0.9421,3,762,33,14
0_Mean,0.6054,0.0821,0.5708,0.1824,0.0868,,0.1174,0.0986,0.9429,3.1,763.1,32.5,13.9
0_SD,0.0462,0.0407,0.038,0.0757,0.0355,,0.0477,0.0526,0.0041,1.286683937707919,3.178049716414141,2.9907264074877267,1.286683937707919
Mean,0.6054,0.0821,0.5708,0.1823,0.0868,,0.1174,0.0986,0.9429,3.1,763.1,32.5,13.9
SD,0.0462,0.0407,0.038,0.0757,0.0354,,0.0477,0.0526,0.0041,1.2867,3.178,2.9907,1.2867
