,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.771,0.1101,0.6338,0.3333,0.1296,,0.1867,0.1709,0.9171,7,668,47,14
0_1,0.7674,0.162,0.6965,0.4545,0.1852,,0.2632,0.2566,0.9239,10,670,44,12
0_2,0.8347,0.2536,0.7461,0.5455,0.24,,0.3333,0.3331,0.9348,12,676,38,10
0_3,0.8726,0.2307,0.7674,0.5909,0.2453,,0.3467,0.3523,0.9334,13,674,40,9
0_4,0.7936,0.2565,0.7318,0.5238,0.2037,,0.2933,0.296,0.9279,11,671,43,10
0_5,0.7422,0.165,0.5924,0.2381,0.1163,,0.1562,0.1312,0.9265,5,676,38,16
0_6,0.7712,0.1703,0.6653,0.381,0.1818,,0.2462,0.2321,0.9333,8,678,36,13
0_7,0.7712,0.1313,0.7262,0.5238,0.1774,,0.2651,0.2712,0.917,11,663,51,10
0_8,0.8365,0.1346,0.6891,0.4286,0.2,,0.2727,0.2628,0.9347,9,678,36,12
0_9,0.8131,0.1845,0.7038,0.4762,0.1695,,0.25,0.2499,0.9184,10,665,49,11
0_Mean,0.7974,0.1798,0.6952,0.4496,0.1849,,0.2613,0.2556,0.9267,9.6,671.9,42.2,11.7
0_SD,0.0406,0.0514,0.0532,0.1077,0.0413,,0.0583,0.0671,0.0073,2.4129281427805145,5.363456596884761,5.4528280124476085,2.1628170930011112
Mean,0.7974,0.1799,0.6952,0.4496,0.1849,,0.2613,0.2556,0.9267,9.6,671.9,42.2,11.7
SD,0.0406,0.0514,0.0532,0.1077,0.0413,,0.0583,0.0671,0.0073,2.4129,5.3635,5.4528,2.1628
