,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7016,0.191,0.6126,0.2857,0.1111,,0.16,0.1434,0.9226,6,745,48,15
0_1,0.711,0.0732,0.5662,0.1905,0.08,,0.1127,0.0875,0.9226,4,747,46,17
0_2,0.5776,0.0542,0.56,0.1818,0.0755,,0.1067,0.0788,0.9177,4,743,49,18
0_3,0.6937,0.0731,0.6043,0.2857,0.0896,,0.1364,0.1204,0.9065,6,731,61,15
0_4,0.6463,0.0628,0.5906,0.2381,0.1,,0.1408,0.1197,0.925,5,747,45,16
0_5,0.7005,0.0972,0.6357,0.3333,0.125,,0.1818,0.17,0.9225,7,743,49,14
0_6,0.5967,0.0589,0.6056,0.2857,0.0923,,0.1395,0.1235,0.909,6,733,59,15
0_7,0.6814,0.0511,0.5161,0.0952,0.0385,,0.0548,0.0208,0.9151,2,742,50,19
0_8,0.7531,0.0918,0.6113,0.2857,0.1071,,0.1558,0.1394,0.92,6,742,50,15
0_9,0.6828,0.1465,0.6389,0.3333,0.1373,,0.1944,0.1817,0.9287,7,748,44,14
0_Mean,0.6745,0.09,0.5941,0.2515,0.0956,,0.1383,0.1185,0.919,5.3,742.1,50.1,15.8
0_SD,0.0534,0.0454,0.0375,0.0755,0.0278,,0.0401,0.0469,0.007,1.5670212364724212,5.762908216439952,5.626327003965869,1.6865480854231356
Mean,0.6745,0.09,0.5941,0.2515,0.0956,,0.1383,0.1185,0.919,5.3,742.1,50.1,15.8
SD,0.0534,0.0454,0.0375,0.0755,0.0278,,0.0401,0.0469,0.007,1.567,5.7629,5.6263,1.6865
