,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5146,0.0041,0.4975,0.0,0.0,,,-0.0043,0.9914,0,807,4,3
0_1,0.7982,0.6684,0.8309,0.6667,0.3333,,0.4444,0.4688,0.9939,2,807,4,1
0_2,0.6702,0.0035,0.4951,0.0,0.0,,,-0.005,0.9877,0,803,8,2
0_3,0.8539,0.0532,0.7475,0.5,0.2,,0.2857,0.3137,0.9938,1,807,4,1
0_4,0.4531,0.0575,0.6642,0.3333,0.2,,0.25,0.2547,0.9926,1,806,4,2
0_5,0.6617,0.3374,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_6,0.893,0.531,0.8309,0.6667,0.3333,,0.4444,0.4688,0.9938,2,806,4,1
0_7,0.8247,0.3428,0.6648,0.3333,0.25,,0.2857,0.2856,0.9938,1,807,3,2
0_8,0.6856,0.0878,0.6648,0.3333,0.25,,0.2857,0.2856,0.9938,1,807,3,2
0_9,0.5049,0.3356,0.6648,0.3333,0.25,,0.2857,0.2856,0.9938,1,807,3,2
0_Mean,0.686,0.2421,0.6727,0.35,0.2317,,0.3352,0.276,0.9931,1.0,806.6,3.8,1.8
0_SD,0.1564,0.2357,0.1146,0.2284,0.1502,,0.0803,0.167,0.0023,0.6666666666666666,1.5055453054181622,1.7511900715418263,0.6324555320336759
Mean,0.686,0.2421,0.6726,0.35,0.2317,,0.3352,0.276,0.9931,1.0,806.6,3.8,1.8
SD,0.1564,0.2358,0.1146,0.2284,0.1502,,0.0803,0.167,0.0023,0.6667,1.5055,1.7512,0.6325
