,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4787,0.0174,0.4806,0.0,0.0,,,-0.0267,0.9443,0,695,28,13
0_1,0.6096,0.08,0.6303,0.3077,0.1053,,0.1569,0.1552,0.9416,4,689,34,9
0_2,0.6128,0.1141,0.5995,0.2308,0.1154,,0.1538,0.142,0.9552,3,700,23,10
0_3,0.5527,0.0569,0.5988,0.2308,0.1111,,0.15,0.1384,0.9538,3,699,24,10
0_4,0.6516,0.0626,0.6015,0.25,0.0811,,0.1224,0.1176,0.9415,3,689,34,9
0_5,0.6166,0.0428,0.6056,0.25,0.0968,,0.1395,0.1332,0.9497,3,695,28,9
0_6,0.7553,0.1583,0.7471,0.5385,0.1795,,0.2692,0.2906,0.9483,7,690,32,6
0_7,0.7593,0.1076,0.6289,0.3077,0.1,,0.1509,0.1498,0.9388,4,686,36,9
0_8,0.8106,0.1049,0.6358,0.3077,0.1333,,0.186,0.181,0.9524,4,696,26,9
0_9,0.7567,0.1017,0.6393,0.3077,0.16,,0.2105,0.2026,0.9592,4,701,21,9
0_Mean,0.6604,0.0846,0.6167,0.2731,0.1082,,0.171,0.1484,0.9485,3.5,694.0,28.6,9.3
0_SD,0.1065,0.0409,0.0647,0.131,0.0484,,0.0449,0.079,0.0068,1.7159383568311668,5.228129047119374,5.18973345494095,1.70293863659264
Mean,0.6604,0.0846,0.6167,0.2731,0.1082,,0.171,0.1484,0.9485,3.5,694.0,28.6,9.3
SD,0.1065,0.0409,0.0647,0.131,0.0484,,0.0449,0.0791,0.0068,1.7159,5.2281,5.1897,1.7029
