,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6907,0.1511,0.6618,0.375,0.1277,,0.1905,0.1926,0.9373,6,756,41,10
0_1,0.5683,0.2034,0.5675,0.1765,0.0833,,0.1132,0.0939,0.9422,3,763,33,14
0_2,0.4974,0.1321,0.5663,0.1765,0.0789,,0.1091,0.0898,0.9397,3,761,35,14
0_3,0.7193,0.0532,0.5381,0.1176,0.0571,,0.0769,0.0537,0.941,2,763,33,15
0_4,0.561,0.0404,0.5368,0.1176,0.0541,,0.0741,0.0506,0.9385,2,761,35,15
0_5,0.6773,0.1272,0.6257,0.2941,0.1282,,0.1786,0.1683,0.9434,5,762,34,12
0_6,0.5765,0.08,0.5724,0.1875,0.0811,,0.1132,0.0965,0.9421,3,762,34,13
0_7,0.7096,0.3038,0.6974,0.4375,0.1707,,0.2456,0.2506,0.947,7,762,34,9
0_8,0.4153,0.0786,0.5149,0.0625,0.037,,0.0465,0.0231,0.9495,1,770,26,15
0_9,0.6571,0.0564,0.5449,0.125,0.0667,,0.087,0.0662,0.9483,2,768,28,14
0_Mean,0.6072,0.1226,0.5826,0.207,0.0885,,0.1235,0.1085,0.9429,3.4,762.8,33.3,13.1
0_SD,0.1005,0.0816,0.0596,0.1224,0.0413,,0.0621,0.0722,0.0042,1.9550504398153572,3.8528488738133038,4.056544780420347,2.1317702607092643
Mean,0.6072,0.1226,0.5826,0.207,0.0885,,0.1235,0.1085,0.9429,3.4,762.8,33.3,13.1
SD,0.1005,0.0816,0.0596,0.1224,0.0413,,0.0621,0.0723,0.0042,1.9551,3.8528,4.0565,2.1318
