,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.793,0.2708,0.7747,0.5882,0.2439,,0.3448,0.3592,0.9533,10,766,31,7
0_1,0.7372,0.1285,0.7006,0.4375,0.1944,,0.2692,0.2708,0.9533,7,768,29,9
0_2,0.703,0.1087,0.6724,0.375,0.2,,0.2609,0.2541,0.9582,6,773,24,10
0_3,0.5674,0.0957,0.6368,0.3125,0.1389,,0.1923,0.1847,0.9483,5,766,31,11
0_4,0.8121,0.3495,0.7049,0.4375,0.2414,,0.3111,0.307,0.9619,7,775,22,9
0_5,0.9084,0.5115,0.7968,0.625,0.2857,,0.3922,0.4062,0.9619,10,772,25,6
0_6,0.7338,0.2274,0.6614,0.3529,0.2,,0.2553,0.245,0.9569,6,772,24,11
0_7,0.8051,0.2205,0.7196,0.4706,0.2424,,0.32,0.3184,0.9582,8,771,25,9
0_8,0.7073,0.1114,0.6576,0.3529,0.1667,,0.2264,0.2193,0.9496,6,766,30,11
0_9,0.7883,0.3038,0.7477,0.5294,0.25,,0.3396,0.3446,0.9569,9,769,27,8
0_Mean,0.7556,0.2328,0.7073,0.4482,0.2163,,0.2912,0.2909,0.9558,7.4,769.8,26.8,9.1
0_SD,0.0899,0.1324,0.0529,0.1055,0.0441,,0.0608,0.0684,0.0047,1.776388345929897,3.2591750830880843,3.2591750830880843,1.728840330651992
Mean,0.7556,0.2328,0.7072,0.4482,0.2163,,0.2912,0.2909,0.9558,7.4,769.8,26.8,9.1
SD,0.0899,0.1324,0.0529,0.1055,0.0441,,0.0608,0.0684,0.0047,1.7764,3.2592,3.2592,1.7288
