,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7592,0.4116,0.7391,0.52,0.2826,,0.3662,0.3573,0.9446,13,755,33,12
0_1,0.8297,0.6415,0.8267,0.68,0.4474,,0.5397,0.5344,0.9643,17,767,21,8
0_2,0.7577,0.4645,0.7353,0.52,0.25,,0.3377,0.332,0.9373,13,749,39,12
0_3,0.8109,0.4308,0.6879,0.4,0.3448,,0.3704,0.3499,0.9582,10,769,19,15
0_4,0.8233,0.5223,0.7422,0.52,0.3171,,0.3939,0.3822,0.9508,13,760,28,12
0_5,0.818,0.4663,0.7597,0.56,0.3043,,0.3944,0.3881,0.9471,14,756,32,11
0_6,0.774,0.5272,0.7546,0.56,0.2593,,0.3544,0.3531,0.9373,14,748,40,11
0_7,0.8413,0.5868,0.8429,0.72,0.4,,0.5143,0.5177,0.9582,18,761,27,7
0_8,0.8178,0.6044,0.8009,0.6538,0.2931,,0.4048,0.4113,0.9385,17,746,41,9
0_9,0.7041,0.375,0.7248,0.48,0.3333,,0.3934,0.3772,0.9544,12,763,24,13
0_Mean,0.7936,0.5031,0.7614,0.5614,0.3232,,0.4069,0.4003,0.9491,14.1,757.4,30.4,11.0
0_SD,0.0432,0.0883,0.0481,0.0975,0.0617,,0.0668,0.0701,0.0097,2.5144029554194813,7.988881162104129,7.919034733546199,2.4037008503093262
Mean,0.7936,0.503,0.7614,0.5614,0.3232,,0.4069,0.4003,0.9491,14.1,757.4,30.4,11.0
SD,0.0432,0.0883,0.0481,0.0975,0.0617,,0.0668,0.0701,0.0097,2.5144,7.9889,7.919,2.4037
