,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7802,0.3615,0.7473,0.5484,0.2881,,0.3778,0.3652,0.9311,17,740,42,14
0_1,0.8058,0.5652,0.7635,0.5806,0.3,,0.3956,0.386,0.9323,18,740,42,13
0_2,0.8264,0.5462,0.7493,0.5484,0.3036,,0.3908,0.377,0.9348,17,743,39,14
0_3,0.7456,0.3732,0.71,0.4839,0.2308,,0.3125,0.2965,0.9188,15,732,50,16
0_4,0.6547,0.4369,0.6815,0.4194,0.2281,,0.2955,0.2723,0.9237,13,738,44,18
0_5,0.7662,0.4748,0.7436,0.5333,0.3077,,0.3902,0.3754,0.9384,16,746,36,14
0_6,0.8285,0.6021,0.784,0.6129,0.3519,,0.4471,0.4369,0.9421,19,746,35,12
0_7,0.7232,0.3093,0.6679,0.3871,0.2308,,0.2892,0.2629,0.9273,12,741,40,19
0_8,0.7537,0.4106,0.6724,0.3871,0.2667,,0.3158,0.2888,0.936,12,748,33,19
0_9,0.811,0.6118,0.7834,0.6129,0.3455,,0.4419,0.4322,0.9409,19,745,36,12
0_Mean,0.7695,0.4692,0.7303,0.5114,0.2853,,0.3656,0.3493,0.9326,15.8,741.9,39.7,15.1
0_SD,0.0538,0.1075,0.0443,0.0874,0.0456,,0.0585,0.0645,0.0075,2.6997942308422114,4.748099034818507,5.056349144063003,2.726414006223804
Mean,0.7695,0.4692,0.7303,0.5114,0.2853,,0.3656,0.3493,0.9325,15.8,741.9,39.7,15.1
SD,0.0538,0.1075,0.0443,0.0874,0.0456,,0.0585,0.0645,0.0075,2.6998,4.7481,5.0563,2.7264
