,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6323,0.1615,0.6394,0.3333,0.1569,,0.2133,0.1946,0.9274,8,746,43,16
0_1,0.6956,0.218,0.6507,0.375,0.1343,,0.1978,0.1856,0.9102,9,731,58,15
0_2,0.5794,0.1018,0.5833,0.2174,0.1111,,0.1471,0.1209,0.9286,5,749,40,18
0_3,0.6738,0.1331,0.5776,0.2174,0.0926,,0.1299,0.1034,0.9175,5,740,49,18
0_4,0.6953,0.0788,0.5949,0.2609,0.0968,,0.1412,0.1186,0.9101,6,733,56,17
0_5,0.6766,0.1028,0.5884,0.2174,0.1351,,0.1667,0.1407,0.9384,5,757,32,18
0_6,0.5075,0.0538,0.5603,0.1739,0.087,,0.1159,0.0866,0.9249,4,747,42,19
0_7,0.6743,0.148,0.669,0.3913,0.1765,,0.2432,0.2312,0.931,9,747,42,14
0_8,0.6405,0.1659,0.6161,0.3043,0.1094,,0.1609,0.1429,0.9101,7,732,57,16
0_9,0.6565,0.1234,0.6009,0.25,0.1364,,0.1765,0.1509,0.931,6,750,38,18
0_Mean,0.6432,0.1287,0.6081,0.2741,0.1236,,0.1692,0.1475,0.9229,6.4,743.2,45.7,16.9
0_SD,0.059,0.0475,0.035,0.0736,0.0292,,0.0395,0.0447,0.0103,1.776388345929897,8.791409948858538,8.882567196480982,1.5951314818673865
Mean,0.6432,0.1287,0.6081,0.2741,0.1236,,0.1692,0.1475,0.9229,6.4,743.2,45.7,16.9
SD,0.0589,0.0475,0.035,0.0736,0.0292,,0.0395,0.0447,0.0103,1.7764,8.7914,8.8826,1.5951
