,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6496,0.0945,0.6133,0.2632,0.1471,,0.1887,0.171,0.9471,5,765,29,14
0_1,0.6047,0.0409,0.523,0.1053,0.0408,,0.0588,0.0292,0.9213,2,747,47,17
0_2,0.8035,0.2805,0.6578,0.3684,0.1429,,0.2059,0.2003,0.9336,7,752,42,12
0_3,0.5559,0.1046,0.634,0.3158,0.1364,,0.1905,0.1789,0.9373,6,756,38,13
0_4,0.734,0.2046,0.6647,0.3684,0.1842,,0.2456,0.2357,0.9471,7,763,31,12
0_5,0.6817,0.1235,0.5638,0.1579,0.1111,,0.1304,0.1076,0.9508,3,770,24,16
0_6,0.763,0.104,0.5839,0.2105,0.1053,,0.1404,0.12,0.9397,4,760,34,15
0_7,0.5311,0.0292,0.4823,0.0,0.0,,,-0.03,0.941,0,765,28,20
0_8,0.7648,0.1919,0.639,0.3158,0.1667,,0.2182,0.2041,0.947,6,763,30,13
0_9,0.5544,0.0511,0.5813,0.2105,0.0952,,0.1311,0.111,0.9347,4,755,38,15
0_Mean,0.6643,0.1225,0.5943,0.2316,0.113,,0.1677,0.1328,0.94,4.4,759.6,34.1,14.7
0_SD,0.0998,0.0806,0.0594,0.1195,0.0567,,0.0574,0.0832,0.0088,2.2705848487901865,6.995236474439825,7.078135347674555,2.496664441476534
Mean,0.6643,0.1225,0.5943,0.2316,0.113,,0.1677,0.1328,0.94,4.4,759.6,34.1,14.7
SD,0.0998,0.0806,0.0594,0.1195,0.0567,,0.0574,0.0832,0.0088,2.2706,6.9952,7.0781,2.4967
