,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8072,0.0165,0.4994,0.0,0.0,,,-0.0021,0.9951,0,810,1,3
0_1,0.9207,0.6709,0.8333,0.6667,1.0,,0.8,0.816,0.9988,2,811,0,1
0_2,0.8853,0.0421,0.4994,0.0,0.0,,,-0.0021,0.9951,0,810,1,3
0_3,0.426,0.0021,0.4994,0.0,0.0,,,-0.0017,0.9963,0,810,1,2
0_4,0.9692,0.5145,0.7494,0.5,0.5,,0.5,0.4988,0.9975,1,810,1,1
0_5,0.7298,0.3421,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_6,0.8815,0.6695,0.8321,0.6667,0.5,,0.5714,0.5756,0.9963,2,808,2,1
0_7,0.8218,0.3395,0.6654,0.3333,0.3333,,0.3333,0.3309,0.9951,1,808,2,2
0_8,0.9383,0.4472,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_9,0.6922,0.3378,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_Mean,0.8072,0.3382,0.6578,0.3167,0.4833,,0.515,0.3775,0.9966,0.9,809.6,0.9,1.9
0_SD,0.1608,0.2511,0.127,0.254,0.4116,,0.1479,0.2907,0.0013,0.7378647873726218,0.966091783079296,0.7378647873726218,0.7378647873726218
Mean,0.8072,0.3382,0.6578,0.3167,0.4833,,0.515,0.3775,0.9966,0.9,809.6,0.9,1.9
SD,0.1608,0.2511,0.127,0.254,0.4116,,0.1479,0.2907,0.0013,0.7379,0.9661,0.7379,0.7379
