,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7644,0.4253,0.7343,0.48,0.5714,,0.5217,0.5099,0.9728,12,774,9,13
0_1,0.8366,0.6597,0.8343,0.68,0.6538,,0.6667,0.6559,0.979,17,774,9,8
0_2,0.771,0.5904,0.7911,0.6,0.5172,,0.5556,0.5419,0.9703,15,769,14,10
0_3,0.7668,0.4529,0.6962,0.4,0.625,,0.4878,0.4876,0.974,10,777,6,15
0_4,0.8872,0.6182,0.7736,0.56,0.5833,,0.5714,0.5582,0.974,14,773,10,11
0_5,0.8077,0.473,0.7174,0.44,0.7333,,0.55,0.5579,0.9777,11,779,4,14
0_6,0.7806,0.4419,0.6949,0.4,0.5556,,0.4651,0.4573,0.9715,10,775,8,15
0_7,0.8123,0.6113,0.8111,0.64,0.5333,,0.5818,0.5697,0.9715,16,769,14,9
0_8,0.7813,0.5194,0.7774,0.56,0.7778,,0.6512,0.651,0.9814,14,779,4,11
0_9,0.8415,0.6004,0.8385,0.6923,0.6,,0.6429,0.6318,0.9752,18,770,12,8
0_Mean,0.8049,0.5393,0.7669,0.5452,0.6151,,0.5694,0.5621,0.9748,13.7,773.9,9.0,11.4
0_SD,0.0402,0.0863,0.0538,0.1104,0.085,,0.0684,0.0678,0.0036,2.869378562220979,3.7549966711037177,3.6514837167011076,2.716206504995115
Mean,0.8049,0.5392,0.7669,0.5452,0.6151,,0.5694,0.5621,0.9747,13.7,773.9,9.0,11.4
SD,0.0402,0.0863,0.0538,0.1104,0.085,,0.0684,0.0678,0.0036,2.8694,3.755,3.6515,2.7162
