,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7394,0.669,0.6438,0.6,0.6,,0.6,0.2875,0.6491,15,22,10,10
0_1,0.6988,0.6605,0.6125,0.6,0.5556,,0.5769,0.2236,0.614,15,20,12,10
0_2,0.7306,0.6978,0.6462,0.48,0.6667,,0.5581,0.3122,0.6667,12,26,6,13
0_3,0.76,0.741,0.6862,0.56,0.7,,0.6222,0.3873,0.7018,14,26,6,11
0_4,0.7431,0.726,0.675,0.6,0.6522,,0.625,0.354,0.6842,15,24,8,10
0_5,0.785,0.7074,0.7038,0.72,0.6429,,0.6792,0.4045,0.7018,18,22,10,7
0_6,0.8062,0.7535,0.7106,0.64,0.6957,,0.6667,0.4261,0.7193,16,25,7,9
0_7,0.7747,0.7363,0.7135,0.5833,0.7368,,0.6512,0.4464,0.7321,14,27,5,10
0_8,0.6979,0.716,0.6406,0.625,0.5769,,0.6,0.2791,0.6429,15,21,11,9
0_9,0.8633,0.8021,0.8229,0.8333,0.7692,,0.8,0.6408,0.8214,20,26,6,4
0_Mean,0.7599,0.7209,0.6855,0.6242,0.6596,,0.6379,0.3762,0.6933,15.4,23.9,8.1,9.3
0_SD,0.0504,0.0414,0.059,0.0952,0.0687,,0.0686,0.1172,0.058,2.2211108331943574,2.4698178070456938,2.4698178070456938,2.4060109910158114
Mean,0.7599,0.721,0.6855,0.6242,0.6596,,0.6379,0.3762,0.6933,15.4,23.9,8.1,9.3
SD,0.0504,0.0414,0.059,0.0952,0.0687,,0.0686,0.1172,0.058,2.2211,2.4698,2.4698,2.406
