,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6939,0.2096,0.625,0.3857,0.2328,,0.2903,0.2014,0.8182,27,567,89,43
0_1,0.694,0.2525,0.6203,0.4143,0.2028,,0.2723,0.1785,0.7865,29,542,114,41
0_2,0.6563,0.1529,0.5836,0.3333,0.1742,,0.2289,0.1271,0.7862,23,547,109,46
0_3,0.6803,0.2058,0.6156,0.4203,0.1895,,0.2613,0.1663,0.7738,29,532,124,40
0_4,0.6651,0.232,0.5966,0.3429,0.1967,,0.25,0.1526,0.8014,24,557,98,46
0_5,0.7278,0.2975,0.641,0.4286,0.2381,,0.3061,0.2198,0.8124,30,559,96,40
0_6,0.6511,0.1686,0.5803,0.3286,0.1729,,0.2266,0.1226,0.7834,23,545,110,47
0_7,0.71,0.2426,0.6469,0.4571,0.2302,,0.3062,0.2204,0.8,32,548,107,38
0_8,0.6828,0.1868,0.6035,0.3857,0.1875,,0.2523,0.1533,0.7793,27,538,117,43
0_9,0.6468,0.1603,0.5716,0.3143,0.1642,,0.2157,0.109,0.7793,22,543,112,48
0_Mean,0.6808,0.2109,0.6085,0.3811,0.1989,,0.261,0.1651,0.7921,26.6,547.8,107.6,43.2
0_SD,0.0265,0.0459,0.0257,0.0491,0.0266,,0.0325,0.0398,0.0151,3.438345855527367,10.485969461883606,10.532489417670133,3.4253953543107016
Mean,0.6808,0.2109,0.6084,0.3811,0.1989,,0.261,0.1651,0.792,26.6,547.8,107.6,43.2
SD,0.0265,0.0459,0.0257,0.0491,0.0267,,0.0325,0.0398,0.0151,3.4383,10.486,10.5325,3.4254
