,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7224,0.3207,0.6351,0.2778,0.4545,,0.3448,0.3441,0.9766,5,787,6,13
0_1,0.762,0.2656,0.6844,0.3889,0.3043,,0.3415,0.3272,0.9667,7,777,16,11
0_2,0.6374,0.2992,0.6338,0.2778,0.3846,,0.3226,0.314,0.9741,5,785,8,13
0_3,0.8074,0.3153,0.6522,0.3158,0.4,,0.3529,0.3418,0.9729,6,783,9,13
0_4,0.9778,0.6135,0.8107,0.6316,0.6,,0.6154,0.6061,0.9815,12,784,8,7
0_5,0.7961,0.4347,0.7055,0.4211,0.5,,0.4571,0.447,0.9766,8,784,8,11
0_6,0.8172,0.4757,0.7838,0.5789,0.55,,0.5641,0.5536,0.979,11,783,9,8
0_7,0.8337,0.3573,0.7146,0.4444,0.4,,0.4211,0.4078,0.9728,8,780,12,10
0_8,0.6454,0.1581,0.577,0.1667,0.2308,,0.1935,0.1807,0.9691,3,782,10,15
0_9,0.8243,0.599,0.7771,0.5556,0.9091,,0.6897,0.7059,0.9889,10,791,1,8
0_Mean,0.7824,0.3839,0.6974,0.4058,0.4733,,0.4303,0.4228,0.9758,7.5,783.6,8.7,10.9
0_SD,0.0991,0.1459,0.0758,0.1504,0.1882,,0.1524,0.1578,0.0063,2.8771127502720115,3.777124126457412,3.8600518131237567,2.64365067451978
Mean,0.7824,0.3839,0.6974,0.4059,0.4733,,0.4303,0.4228,0.9758,7.5,783.6,8.7,10.9
SD,0.0991,0.1459,0.0758,0.1503,0.1882,,0.1524,0.1578,0.0064,2.8771,3.7771,3.8601,2.6437
