,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.689,0.1197,0.5263,0.0588,0.1667,,0.087,0.0878,0.9742,1,791,5,16
0_1,0.6026,0.0313,0.4969,0.0,0.0,,,-0.0112,0.9741,0,791,5,16
0_2,0.6599,0.2039,0.5925,0.1875,0.6,,0.2857,0.3287,0.9815,3,794,2,13
0_3,0.5328,0.096,0.5281,0.0625,0.1667,,0.0909,0.0912,0.9754,1,791,5,15
0_4,0.6049,0.1989,0.5931,0.1875,0.75,,0.3,0.3697,0.9828,3,795,1,13
0_5,0.4558,0.0225,0.4981,0.0,0.0,,,-0.0086,0.9766,0,793,3,16
0_6,0.4949,0.0352,0.5244,0.0588,0.1111,,0.0769,0.0667,0.9704,1,787,8,16
0_7,0.5026,0.0629,0.5263,0.0588,0.1667,,0.087,0.0878,0.9741,1,790,5,16
0_8,0.638,0.2683,0.6158,0.2353,0.5714,,0.3333,0.3586,0.9803,4,792,3,13
0_9,0.5996,0.2174,0.5863,0.1765,0.5,,0.2609,0.2887,0.9791,3,792,3,14
0_Mean,0.578,0.1256,0.5488,0.1026,0.3033,,0.1902,0.1659,0.9769,1.7,791.6,4.0,14.8
0_SD,0.0775,0.09,0.0436,0.0856,0.2739,,0.1138,0.1526,0.0039,1.4181364924121764,2.2211108331943574,2.0,1.398411797560202
Mean,0.578,0.1256,0.5488,0.1026,0.3033,,0.1902,0.1659,0.9769,1.7,791.6,4.0,14.8
SD,0.0775,0.09,0.0435,0.0856,0.2739,,0.1138,0.1526,0.0039,1.4181,2.2211,2.0,1.3984
