,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7829,0.0765,0.7252,0.6,0.0476,,0.0882,0.1372,0.8473,6,682,120,4
0_1,0.7622,0.0942,0.6789,0.5,0.042,,0.0775,0.1116,0.8534,5,688,114,5
0_2,0.8753,0.1625,0.7919,0.7273,0.065,,0.1194,0.1882,0.8547,8,686,115,3
0_3,0.7452,0.0702,0.6978,0.5455,0.0476,,0.0876,0.1263,0.8461,6,681,120,5
0_4,0.8151,0.1199,0.7633,0.6364,0.0737,,0.1321,0.1894,0.8867,7,713,88,4
0_5,0.8094,0.0866,0.7558,0.6364,0.0654,,0.1186,0.1748,0.8719,7,701,100,4
0_6,0.6852,0.035,0.6686,0.4545,0.0505,,0.0909,0.1191,0.8768,5,707,94,6
0_7,0.8194,0.0559,0.7332,0.6,0.0531,,0.0976,0.1486,0.8631,6,694,107,4
0_8,0.7824,0.1498,0.7826,0.7,0.0609,,0.112,0.1788,0.8631,7,693,108,3
0_9,0.8276,0.0887,0.7757,0.7,0.0556,,0.1029,0.168,0.8496,7,682,119,3
0_Mean,0.7905,0.0939,0.7373,0.61,0.0561,,0.1027,0.1542,0.8613,6.4,692.7,108.5,4.1
0_SD,0.0521,0.04,0.0439,0.0894,0.0099,,0.0174,0.0294,0.0137,0.9660917830792959,11.155965021259055,11.31616346451197,0.9944289260117533
Mean,0.7905,0.0939,0.7373,0.61,0.0561,,0.1027,0.1542,0.8613,6.4,692.7,108.5,4.1
SD,0.0521,0.04,0.0439,0.0894,0.0099,,0.0174,0.0294,0.0136,0.9661,11.156,11.3162,0.9944
