,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5947,0.0936,0.6423,0.5714,0.0504,,0.0927,0.0993,0.7095,12,562,226,9
0_1,0.5108,0.0406,0.5477,0.381,0.0343,,0.063,0.0335,0.7058,8,563,225,13
0_2,0.5525,0.047,0.5072,0.3182,0.0285,,0.0522,0.0051,0.686,7,548,239,15
0_3,0.5715,0.0715,0.586,0.4286,0.0427,,0.0776,0.0623,0.7351,9,585,202,12
0_4,0.5654,0.0441,0.5316,0.381,0.031,,0.0573,0.0216,0.6745,8,537,250,13
0_5,0.5882,0.0453,0.5824,0.4762,0.0392,,0.0725,0.0564,0.6832,10,542,245,11
0_6,0.5295,0.031,0.5535,0.4286,0.0344,,0.0636,0.0364,0.672,9,534,253,12
0_7,0.7055,0.0695,0.6421,0.5714,0.0504,,0.0927,0.0992,0.7092,12,561,226,9
0_8,0.7773,0.0745,0.677,0.6667,0.0538,,0.0996,0.1206,0.6869,14,541,246,7
0_9,0.666,0.0497,0.5888,0.4762,0.0408,,0.0752,0.0615,0.6955,10,552,235,11
0_Mean,0.6061,0.0567,0.5859,0.4699,0.0406,,0.0746,0.0596,0.6958,9.9,552.5,234.7,11.2
0_SD,0.0843,0.0195,0.0541,0.1063,0.0088,,0.0161,0.0373,0.0193,2.183269719175042,15.543844798218718,15.405987292103172,2.3475755815545347
Mean,0.6061,0.0567,0.5859,0.4699,0.0405,,0.0746,0.0596,0.6958,9.9,552.5,234.7,11.2
SD,0.0843,0.0195,0.0541,0.1063,0.0088,,0.0162,0.0373,0.0193,2.1833,15.5438,15.406,2.3476
