,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7437,0.2593,0.7732,0.75,0.0577,,0.1071,0.1694,0.7956,9,575,147,3
0_1,0.6105,0.1154,0.6017,0.4167,0.0314,,0.0585,0.0626,0.7807,5,568,154,7
0_2,0.7533,0.1301,0.6659,0.5385,0.0449,,0.0828,0.107,0.7888,7,572,149,6
0_3,0.6609,0.0354,0.6714,0.5385,0.0473,,0.087,0.1127,0.7997,7,580,141,6
0_4,0.6354,0.1053,0.5547,0.3077,0.0272,,0.05,0.036,0.7929,4,578,143,9
0_5,0.7748,0.2215,0.6399,0.4615,0.0438,,0.08,0.0947,0.812,6,590,131,7
0_6,0.5095,0.0196,0.4798,0.1538,0.0141,,0.0258,-0.0135,0.7943,2,581,140,11
0_7,0.6807,0.0298,0.6281,0.4615,0.039,,0.0719,0.083,0.7888,6,573,148,7
0_8,0.7592,0.0556,0.6687,0.5385,0.0461,,0.0848,0.1098,0.7943,7,576,145,6
0_9,0.679,0.1331,0.6798,0.5385,0.0515,,0.094,0.1221,0.8161,7,592,129,6
0_Mean,0.6807,0.1105,0.6363,0.4705,0.0403,,0.0742,0.0884,0.7963,6.0,578.5,142.7,6.8
0_SD,0.0823,0.0809,0.079,0.1586,0.0128,,0.0237,0.0505,0.0107,1.9436506316151,7.633988327065858,7.846442930823283,2.0976176963403033
Mean,0.6807,0.1105,0.6363,0.4705,0.0403,,0.0742,0.0884,0.7963,6.0,578.5,142.7,6.8
SD,0.0823,0.0809,0.079,0.1586,0.0128,,0.0237,0.0505,0.0107,1.9437,7.634,7.8464,2.0976
