,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8551,0.1567,0.7882,0.7368,0.0993,,0.175,0.2301,0.8372,14,665,127,5
0_1,0.7284,0.1995,0.7074,0.5789,0.078,,0.1375,0.1656,0.8298,11,662,130,8
0_2,0.7845,0.2846,0.7834,0.6842,0.1226,,0.208,0.2543,0.8779,13,699,93,6
0_3,0.7959,0.2057,0.7506,0.6667,0.0839,,0.1491,0.1938,0.8309,12,661,131,6
0_4,0.8269,0.4057,0.709,0.5556,0.084,,0.146,0.174,0.8556,10,683,109,8
0_5,0.7621,0.226,0.7128,0.5556,0.0885,,0.1527,0.181,0.863,10,689,103,8
0_6,0.902,0.2535,0.834,0.8333,0.1027,,0.1829,0.2561,0.8346,15,661,131,3
0_7,0.6756,0.2003,0.7096,0.5556,0.0847,,0.1471,0.1752,0.8568,10,684,108,8
0_8,0.7794,0.3092,0.7569,0.6667,0.0902,,0.1589,0.2045,0.8432,12,671,121,6
0_9,0.7857,0.1853,0.7418,0.6316,0.093,,0.1622,0.2001,0.8469,12,674,117,7
0_Mean,0.7896,0.2426,0.7494,0.6465,0.0927,,0.1619,0.2035,0.8476,11.9,674.9,117.0,6.5
0_SD,0.0632,0.0737,0.0425,0.0912,0.0129,,0.0213,0.033,0.0156,1.728840330651992,13.312066372697783,13.308309851784752,1.6499158227686108
Mean,0.7896,0.2426,0.7494,0.6465,0.0927,,0.1619,0.2035,0.8476,11.9,674.9,117.0,6.5
SD,0.0632,0.0737,0.0425,0.0912,0.0129,,0.0212,0.033,0.0156,1.7288,13.3121,13.3083,1.6499
