,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7917,0.8605,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_1,0.8333,0.8975,0.7292,0.625,0.8333,,0.7143,0.4583,0.7143,5,5,1,3
0_2,0.4583,0.5851,0.4792,0.625,0.5556,,0.5882,-0.043,0.5,5,2,4,3
0_3,0.7708,0.8136,0.7292,0.625,0.8333,,0.7143,0.4583,0.7143,5,5,1,3
0_4,0.75,0.8843,0.875,0.75,1.0,,0.8571,0.75,0.8571,6,6,0,2
0_5,0.8542,0.8974,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_6,0.5833,0.7487,0.3958,0.625,0.5,,0.5556,-0.2282,0.4286,5,1,5,3
0_7,0.625,0.6038,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_8,0.5556,0.6381,0.4778,0.5556,0.625,,0.5882,-0.043,0.5,5,2,3,4
0_9,0.525,0.7132,0.575,0.75,0.6667,,0.7059,0.1581,0.6154,6,2,3,2
0_Mean,0.6747,0.7642,0.6219,0.6806,0.7138,,0.6896,0.2437,0.633,5.5,3.3,2.5,2.6
0_SD,0.1415,0.1239,0.1552,0.0761,0.1588,,0.0949,0.3123,0.1367,0.5270462766947299,1.7669811040931427,1.6499158227686108,0.6992058987801011
Mean,0.6747,0.7642,0.622,0.6806,0.7138,,0.6896,0.2437,0.633,5.5,3.3,2.5,2.6
SD,0.1415,0.1239,0.1552,0.0761,0.1588,,0.0949,0.3123,0.1367,0.527,1.767,1.6499,0.6992
