,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.621,0.0053,0.4846,0.0,0.0,,,-0.0108,0.9656,0,786,25,3
0_1,0.9371,0.0617,0.8148,0.6667,0.0625,,0.1143,0.1963,0.9619,2,781,30,1
0_2,0.7423,0.0131,0.6525,0.3333,0.0417,,0.0741,0.1092,0.9693,1,788,23,2
0_3,0.5018,0.0024,0.484,0.0,0.0,,,-0.009,0.9656,0,785,26,2
0_4,0.9309,0.03,0.7297,0.5,0.0294,,0.0556,0.1137,0.9582,1,778,33,1
0_5,0.9358,0.0326,0.65,0.3333,0.0357,,0.0645,0.0997,0.9643,1,783,27,2
0_6,0.9033,0.1702,0.8117,0.6667,0.0541,,0.1,0.1814,0.9557,2,775,35,1
0_7,0.5584,0.0145,0.6488,0.3333,0.0333,,0.0606,0.0957,0.9619,1,781,29,2
0_8,0.6366,0.3364,0.6488,0.3333,0.0333,,0.0606,0.0957,0.9619,1,781,29,2
0_9,0.6263,0.0449,0.6451,0.3333,0.0278,,0.0513,0.0855,0.9545,1,775,35,2
0_Mean,0.7394,0.0711,0.657,0.35,0.0318,,0.0726,0.0957,0.9619,1.0,781.3,29.2,1.8
0_SD,0.1725,0.1053,0.1126,0.2284,0.02,,0.0226,0.067,0.0046,0.6666666666666666,4.3982319680121975,4.131182235954578,0.6324555320336759
Mean,0.7393,0.0711,0.657,0.35,0.0318,,0.0726,0.0957,0.9619,1.0,781.3,29.2,1.8
SD,0.1725,0.1053,0.1126,0.2284,0.02,,0.0226,0.067,0.0047,0.6667,4.3982,4.1312,0.6325
