,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7122,0.1066,0.6738,0.5758,0.0969,,0.1659,0.1605,0.7639,19,599,177,14
0_1,0.8774,0.1937,0.8202,0.8788,0.1355,,0.2348,0.2872,0.7664,29,591,185,4
0_2,0.8122,0.2003,0.766,0.7576,0.125,,0.2146,0.244,0.7738,25,601,175,8
0_3,0.8161,0.1639,0.7364,0.697,0.1168,,0.2,0.2179,0.7726,23,602,174,10
0_4,0.8236,0.1521,0.7577,0.75,0.1165,,0.2017,0.2307,0.7649,24,594,182,8
0_5,0.8475,0.2338,0.7423,0.75,0.1043,,0.1832,0.2094,0.7351,24,570,206,8
0_6,0.8457,0.2827,0.7832,0.8125,0.1198,,0.2088,0.2492,0.7562,26,585,191,6
0_7,0.7874,0.1313,0.6745,0.5938,0.0909,,0.1577,0.1554,0.7488,19,586,190,13
0_8,0.835,0.1262,0.7695,0.7812,0.1174,,0.2041,0.2386,0.7587,25,588,188,7
0_9,0.8212,0.2477,0.7447,0.7188,0.1144,,0.1974,0.2208,0.7686,23,598,178,9
0_Mean,0.8178,0.1838,0.7468,0.7315,0.1138,,0.1968,0.2214,0.7609,23.7,591.4,184.6,8.7
0_SD,0.0443,0.0579,0.0452,0.0923,0.0132,,0.0228,0.0397,0.0118,3.0203016773531446,9.731963373909249,9.73196337390925,3.0203016773531455
Mean,0.8178,0.1838,0.7468,0.7316,0.1138,,0.1968,0.2214,0.7609,23.7,591.4,184.6,8.7
SD,0.0443,0.0579,0.0452,0.0923,0.0132,,0.0228,0.0397,0.0118,3.0203,9.732,9.732,3.0203
