,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7896,0.0561,0.6791,0.5,0.0374,,0.0696,0.1054,0.8542,4,623,103,4
0_1,0.4106,0.0084,0.4415,0.0,0.0,,,-0.038,0.8733,0,641,85,8
0_2,0.5756,0.1495,0.6159,0.375,0.028,,0.0522,0.0682,0.8515,3,622,104,5
0_3,0.5711,0.0297,0.6386,0.375,0.0405,,0.0732,0.0956,0.8965,3,655,71,5
0_4,0.7703,0.1625,0.6338,0.375,0.037,,0.0674,0.0887,0.8869,3,648,78,5
0_5,0.7657,0.0302,0.6255,0.375,0.0323,,0.0594,0.0784,0.8706,3,636,90,5
0_6,0.8454,0.1213,0.8006,0.75,0.0526,,0.0984,0.1724,0.8501,6,618,108,2
0_7,0.7536,0.0392,0.7109,0.5556,0.049,,0.0901,0.1342,0.8624,5,628,97,4
0_8,0.3534,0.0116,0.5018,0.1111,0.0127,,0.0227,0.0013,0.8828,1,647,78,8
0_9,0.8084,0.0554,0.7157,0.5556,0.0526,,0.0962,0.1414,0.8719,5,635,90,4
0_Mean,0.6644,0.0664,0.6363,0.3972,0.0342,,0.0699,0.0847,0.87,3.3,635.3,90.4,5.0
0_SD,0.1752,0.0569,0.104,0.2178,0.0171,,0.0239,0.0635,0.0157,1.8287822299126937,12.472636716695739,12.518430856585466,1.8257418583505538
Mean,0.6644,0.0664,0.6363,0.3972,0.0342,,0.0699,0.0848,0.87,3.3,635.3,90.4,5.0
SD,0.1752,0.0569,0.104,0.2178,0.0171,,0.0239,0.0635,0.0157,1.8288,12.4726,12.5184,1.8257
