,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6088,0.0202,0.5712,0.25,0.025,,0.0455,0.0475,0.8854,2,647,78,6
0_1,0.7645,0.0323,0.6337,0.375,0.037,,0.0674,0.0886,0.8868,3,647,78,5
0_2,0.728,0.065,0.6385,0.375,0.0405,,0.0732,0.0956,0.8963,3,654,71,5
0_3,0.8757,0.06,0.8184,0.75,0.0682,,0.125,0.2036,0.8854,6,643,82,2
0_4,0.6365,0.0467,0.6172,0.375,0.0286,,0.0531,0.0695,0.854,3,623,102,5
0_5,0.7469,0.0495,0.5726,0.25,0.0256,,0.0465,0.0489,0.8881,2,649,76,6
0_6,0.7736,0.0655,0.6934,0.5,0.0465,,0.0851,0.1249,0.8827,4,643,82,4
0_7,0.7222,0.0256,0.6303,0.375,0.0349,,0.0638,0.0841,0.8799,3,642,83,5
0_8,0.8109,0.0881,0.7553,0.625,0.0568,,0.1042,0.1632,0.8827,5,642,83,3
0_9,0.8343,0.0767,0.6984,0.5556,0.0417,,0.0775,0.1181,0.8377,5,609,115,4
0_Mean,0.7501,0.053,0.6629,0.4431,0.0405,,0.0741,0.1044,0.8779,3.6,639.9,85.0,4.5
0_SD,0.0826,0.0222,0.0789,0.162,0.0138,,0.0254,0.0496,0.0179,1.349897115421106,13.543756249037166,13.291601358251256,1.2692955176439846
Mean,0.7501,0.053,0.6629,0.4431,0.0405,,0.0741,0.1044,0.8779,3.6,639.9,85.0,4.5
SD,0.0826,0.0222,0.0789,0.162,0.0138,,0.0254,0.0496,0.0179,1.3499,13.5438,13.2916,1.2693
