,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.9113,0.107,0.8197,0.6667,0.0909,,0.16,0.2392,0.9715,2,713,20,1
0_1,0.7435,0.1089,0.8217,0.6667,0.1053,,0.1818,0.2585,0.9755,2,716,17,1
0_2,0.7773,0.3037,0.7404,0.5,0.125,,0.2,0.2424,0.9783,2,718,14,2
0_3,0.5628,0.0092,0.4904,0.0,0.0,,,-0.0103,0.9755,0,718,14,4
0_4,0.9631,0.452,0.8245,0.6667,0.1333,,0.2222,0.2926,0.981,2,719,13,1
0_5,0.6562,0.3378,0.6537,0.3333,0.05,,0.087,0.1205,0.9714,1,713,19,2
0_6,0.7869,0.0499,0.6571,0.3333,0.0667,,0.1111,0.1417,0.9782,1,718,14,2
0_7,0.9786,0.5449,0.8272,0.6667,0.1818,,0.2857,0.3436,0.9864,2,723,9,1
0_8,0.8028,0.034,0.6537,0.3333,0.05,,0.087,0.1205,0.9714,1,713,19,2
0_9,0.8456,0.1101,0.6571,0.3333,0.0667,,0.1111,0.1417,0.9782,1,718,14,2
0_Mean,0.8028,0.2058,0.7146,0.45,0.087,,0.1607,0.189,0.9767,1.4,716.9,15.3,1.8
0_SD,0.1307,0.1896,0.1117,0.2229,0.0517,,0.0682,0.1046,0.0048,0.6992058987801011,3.212821536005731,3.4009802508492557,0.9189365834726815
Mean,0.8028,0.2058,0.7145,0.45,0.087,,0.1607,0.189,0.9767,1.4,716.9,15.3,1.8
SD,0.1307,0.1896,0.1117,0.2229,0.0517,,0.0682,0.1046,0.0048,0.6992,3.2128,3.401,0.9189
