,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4388,0.0175,0.5487,0.125,0.0476,,0.069,0.0607,0.9633,1,707,20,7
0_1,0.7211,0.0362,0.5508,0.125,0.0556,,0.0769,0.0682,0.9673,1,710,17,7
0_2,0.4469,0.0089,0.4821,0.0,0.0,,,-0.0201,0.9537,0,701,26,8
0_3,0.7792,0.3769,0.7688,0.5556,0.2778,,0.3704,0.3826,0.9769,5,713,13,4
0_4,0.672,0.2868,0.7674,0.5556,0.25,,0.3448,0.3616,0.9741,5,711,15,4
0_5,0.6553,0.1957,0.5973,0.2222,0.0909,,0.129,0.1256,0.9633,2,706,20,7
0_6,0.6804,0.0451,0.5508,0.125,0.0556,,0.0769,0.0682,0.9673,1,709,17,7
0_7,0.6602,0.0366,0.5522,0.125,0.0625,,0.0833,0.0742,0.97,1,711,15,7
0_8,0.9396,0.4391,0.8022,0.625,0.25,,0.3571,0.3854,0.9755,5,711,15,3
0_9,0.8218,0.0785,0.6765,0.375,0.1579,,0.2222,0.2308,0.9714,3,710,16,5
0_Mean,0.6815,0.1521,0.6297,0.2833,0.1248,,0.1922,0.1737,0.9683,2.4,708.9,17.4,5.9
0_SD,0.1537,0.1617,0.1146,0.2255,0.1011,,0.1326,0.1534,0.007,1.9550504398153572,3.4464152068167553,3.7475918193480524,1.728840330651992
Mean,0.6815,0.1521,0.6297,0.2833,0.1248,,0.1922,0.1737,0.9683,2.4,708.9,17.4,5.9
SD,0.1537,0.1617,0.1146,0.2255,0.1011,,0.1326,0.1534,0.007,1.9551,3.4464,3.7476,1.7288
