,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.67,0.0717,0.6494,0.3913,0.1098,,0.1714,0.1645,0.8929,9,716,73,14
0_1,0.7064,0.1972,0.6469,0.3913,0.1047,,0.1651,0.1583,0.8879,9,712,77,14
0_2,0.5861,0.0765,0.491,0.0417,0.0208,,0.0278,-0.0129,0.9138,1,741,47,23
0_3,0.6979,0.0817,0.5799,0.25,0.0779,,0.1188,0.0924,0.8904,6,717,71,18
0_4,0.6992,0.126,0.645,0.375,0.1184,,0.18,0.1686,0.899,9,721,67,15
0_5,0.6724,0.1618,0.6257,0.3478,0.0952,,0.1495,0.1369,0.8878,8,712,76,15
0_6,0.6366,0.052,0.5605,0.2174,0.0617,,0.0962,0.067,0.8841,5,712,76,18
0_7,0.7852,0.1588,0.6992,0.4783,0.1486,,0.2268,0.2296,0.9075,11,725,63,12
0_8,0.684,0.1569,0.6219,0.3478,0.0889,,0.1416,0.1288,0.8804,8,706,82,15
0_9,0.7003,0.1317,0.5892,0.2609,0.0845,,0.1277,0.1048,0.8989,6,723,65,17
0_Mean,0.6838,0.1214,0.6109,0.3101,0.0911,,0.1405,0.1238,0.8943,7.2,718.5,69.7,16.1
0_SD,0.0512,0.0484,0.0581,0.1226,0.0344,,0.0537,0.0663,0.0105,2.820559440174157,9.812124019690017,9.922477289243627,3.0713731999438516
Mean,0.6838,0.1214,0.6109,0.3102,0.0911,,0.1405,0.1238,0.8943,7.2,718.5,69.7,16.1
SD,0.0512,0.0484,0.0581,0.1226,0.0344,,0.0537,0.0663,0.0105,2.8206,9.8121,9.9225,3.0714
